Symbol,Description,Market capitalization,Market capitalization - Currency,Market capitalization performance % 1 year,Price to earnings ratio,"Price to earning to growth, Trailing 12 months",Price to sales ratio,Price to book ratio,Price to cash flow ratio,Price to free cash flow ratio,Price to cash ratio,Enterprise value,Enterprise value - Currency,"Enterprise value to revenue ratio, Trailing 12 months","Enterprise value to EBIT ratio, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months"
AFH,Alexander Forbes Group Holdings Limited,9396308555,ZAR,-6.862470109164549,10.863472574402778,0.2706786874206784,1.7409274651236715,2.7885402642604373,3.645078125,3.964673619157976,3.84295769374766,7678308555,ZAR,1.2896050646624118,9.173606397849463,9.012099242957747
SAP,Sappi Limited,9354082619,ZAR,-54.3277257007437,,,0.10232294919586755,0.27323785543236884,3.123078424454014,,2.6854157538581376,42972852619,ZAR,0.4645402226622247,8.034888896062947,3.866476409336182
ARL,Astral Foods Limited,9220877844,ZAR,41.25014299453306,10.482634550111221,0.6769013102083775,0.4136057905598903,1.6958060680854272,5.465887858904809,6.782822386238374,8.829037579944837,8502223844,ZAR,0.37588603976461893,7.252056353357421,5.656538241835592
CCD,Cell C Holdings Ltd.,9010000000,ZAR,,,,,3.472980349344978,,,48.17848254205108,11388026000,ZAR,,,
SSS,Stor-Age Property REIT Ltd.,8914881948,ZAR,20.117020001835012,7.967271563742743,,5.938348845593247,0.9807689386031893,14.403546347562065,14.504230593990552,24.286689516117466,13374272948,ZAR,9.305363275387629,15.809692900559606,15.645169267122887
CLI,Clientele Limited,8657498931,ZAR,39.22863256840813,10.486480557231394,,1.7278636728662822,1.2118192944194834,,,,9466478931,ZAR,1.8721691066985495,,
THA,Tharisa Plc,8488224093.000001,ZAR,92.20287144034458,6.0060831941053,,0.8017115626114719,0.6038936061795287,5.105982556282678,,2.8600324377152027,8280728275.500001,ZAR,0.7600674433531087,7.7050659260690075,3.680659108733443
BAT,Brait PLC,8343400584.999999,ZAR,1.395347449831312,,,10.163825766823338,0.6582888234413218,,,8150.93,11035400585,ZAR,13.343894298669891,15.832712460545194,15.832712460545194
AEL,Altron Limited Class A,8245403340.999999,ZAR,8.594187041902906,22.45326612056291,,0.9042741185898059,1.9940495621111929,5.158743188150852,5.507125845012987,14.08799634770764,9095403341,ZAR,0.952897154635935,9.717311261752137,5.206298420721237
RCL,RCL Foods Limited,8039062720,ZAR,-10.44071736232262,7.438222813878027,,0.3103279209512956,0.7424694167379514,5.26389783822432,16.666783143683624,26.660311863065203,9949555720,ZAR,0.3791678734207191,6.5699004037862805,4.562168497805705
BTN,Burstone Group Limited,7775512172,ZAR,7.305928911430469,,-0.3188341410218157,3.332918693939832,0.8161800211095774,17.640561642062426,17.65667546051298,24.63810679521363,14603067172,ZAR,6.3037915264619455,,
OAO,Oando PLC,7564231491.670647,ZAR,29.623823076909748,0.6642468596401216,0.0017715545190772851,0.033505972462359146,,,,0.2732727466934465,35364083855.57065,ZAR,1.009788723550536,,500.43927303851825
LSK,"Lesaka Technologies, Inc.",7521470116.086236,ZAR,-1.321714859861891,,,0.5572980333926038,2.173259465439104,12.653089332805182,26.545668896917178,4.269486707388337,11637620030.90736,ZAR,0.9735332703634826,47.262231618532034,10.973595961804634
BLU,Blu Label Unlimited Group Ltd,7444888309,ZAR,5.741632955958825,,,0.4997364643341128,3.5062524669740407,10.982536746238956,16.89260892091472,2.802360981313637,9101448309,ZAR,0.5893579862264997,2.0530283460051946,1.8957843442713098
PWR,"PowerFleet, Inc.",7252406699.834163,ZAR,-44.10738201749948,,,1.0152835145595183,0.8953961713522968,12.760597787714756,33.69257728755631,12.099253556485356,11490190033.167496,ZAR,1.592449967061384,33.125667979533425,8.310567071580714
DIB,Dipula Properties Limited Class B,7123607254,ZAR,49.11100762634636,7.034125957616157,0.34635975250004897,4.34084891540684,0.9422910066520147,12.248776307942997,12.259383094178709,67.9491806012481,11202478254,ZAR,7.406450287928173,13.541911107350302,13.529138280682007
WVR,Weaver Fintech Ltd.,6835301903,ZAR,103.22580642094196,17.068942875902824,,1.2885335258851014,1.7233629841572053,,,25.939042211082477,11127301903,ZAR,2.0398353626031165,9.667508169417898,8.873446493620415
EMI,Emira Property Fund Ltd.,6767199554,ZAR,28.5014624248066,5.155170636148057,,4.710265250046,0.715628369416906,15.52510985714535,15.516308544179596,20.983609789108666,12421487554,ZAR,8.356787767719887,8.583876651610977,
CAA,CA Sales Holdings (Pty) Ltd.,6713001471,ZAR,-21.234442788455663,9.772441714365488,0.6411325157066701,0.5279780555102825,1.8229617659811896,8.682408390296207,11.388483988315798,4.634143833901504,6196679471,ZAR,0.4838089319636702,7.480858624136524,6.4467421523474036
TSG,Tsogo Sun Limited,6491740321,ZAR,-21.153822183489197,6.089156416295908,,0.6440690300905357,1.3124568703732604,3.3329660238751146,5.397174721189591,13.418114602587801,13317740321,ZAR,1.2311861256355736,5.036966838502269,4.001724856069711
KAP,KAP Limited,6394563784,ZAR,-13.132782630303844,48.87983706720978,,0.221940906996077,0.46816479400749067,2.841392285983067,10.343835616438357,3.65223700120919,15218563784,ZAR,0.5224002397363724,7.43093934765625,4.334538246653375
OCE,Oceana Group Limited,6292102289,ZAR,-7.744679554054064,9.612303748798462,,0.6522696440142323,0.83801964783621,6.745999067124213,10.236413141411584,10.728711617532538,9207102289,ZAR,0.9211708143071535,7.577861966255144,6.013783337034618
SEA,Spear REIT Ltd.,6205733108,ZAR,73.50565056725313,6.095916795069337,0.13407299314780216,5.896510908122989,1.0463475774904685,12.726624761134238,12.740784795074157,5.663593931718912,7021891108,ZAR,9.041267172171727,16.652061164429202,16.041053828141955
SBP,Sabvest Capital Ltd.,5634300786,ZAR,51.88622783301242,5.29096962916032,0.18407319284714643,40.8511654747148,0.9947899618216086,,,148550.4184231265,5634260786,ZAR,40.24414498364309,5.016454335817999,5.016454335817999
SPG,Super Group Limited,5543946933,ZAR,-46.34733636801487,1.5522797917580426,,0.12807793095791198,0.4323640994384313,2.5437147651099674,,1.531029022456179,11306128933,ZAR,0.2598061617432321,5.607614748959682,2.979385117632457
RBO,Rainbow Chicken Limited,5482262150,ZAR,,5.829204313611192,0.06459014505372261,0.3287669395356248,1.0563529063789632,3.524014682164215,5.412370666502738,3.224853279020251,4083944150,ZAR,0.24410405920596598,3.561686879487054,2.6667277092730783
HDC,Hudaco Industries Limited,5469669886,ZAR,4.263436930799444,9.800534400113143,0.8281036818616361,0.6498238641130989,1.5045056466454907,5.4301867407045625,5.9253403030173875,15.93107845208923,6693526886,ZAR,0.7651179936717275,6.10290039187511,5.124529263329388
SYG,Sygnia Ltd.,5022893666,ZAR,38.135306892481246,13.129138400292481,1.4267085751667772,4.739660816637793,5.664371941729876,12.56727970347373,12.993473788179601,17.915982750916854,4946041666,ZAR,4.636034664049664,10.092603171817673,
FBR,Famous Brands Limited,5006105724,ZAR,-4.377875727458281,8.887976874486993,0.5237987669789628,0.5942218509136347,4.12712301163151,6.790690780088699,10.162961951594127,13.936701253660154,6190058724,ZAR,0.7277460512509413,7.11423318603141,5.759517511465425
AFT,Afrimat Limited,4889132043,ZAR,-39.63657338313153,,,0.5216570428796021,1.062564229059844,7.439513738833697,,9.831345492779109,7201567043,ZAR,0.7545273886229875,13.629290244497898,5.81665142254835
CAT,Caxton and CTP Publishers and Printers Limited,4585157123,ZAR,4.3834756889375805,7.492327134861889,,0.6902386759314186,0.5424229182178728,3.743791498972869,5.470677225233714,1.5418089251421048,1704377123.0000005,ZAR,0.2547047368483976,3.1623678426439272,2.1347863406410212
OCT,Octodec Investments Limited,4458808800,ZAR,68.79999161284512,8.520876146559068,0.1565764431957281,2.0435174319849865,0.681112938541577,10.003572257529703,10.009280783514,18.860642585345317,8571879800,ZAR,3.8998738392230354,10.394945308141931,10.222227813865075
LEW,Lewis Group Limited,4294231310,ZAR,24.166295034224614,5.6265169697216235,0.1067256660603286,0.4505194159884852,0.8357179339691194,6.545850141348014,8.169853073351904,9.017146710391474,6493731310,ZAR,0.6640418146864231,5.28418204084954,4.006744807799099
ACS,Acsion Limited,4177441863,ZAR,52.857140113563524,2.7458622260464645,0.036882813204524335,2.6454896129331167,0.3411280302230003,5.125739032220442,5.371529822855033,3.9005247541587025,5093683863,ZAR,3.197995360923772,5.362703904362337,4.985766937634892
BEL,Bell Equipment Limited,3916023154,ZAR,10.526315788025341,11.105114019700446,,0.37603780868310194,0.6808661875398344,3.8727434933797955,4.503616823039659,6.625034255795107,4343018154,ZAR,0.38942973521668406,4.793644726516151,3.7573814145794096
MKR,"Montauk Renewables, Inc.",3824090364.8424544,ZAR,-39.23615316371113,105.77435064935062,,1.3279504135599658,0.884602643611995,6.300127784044276,,8.990820000809093,6070802460.242795,ZAR,1.9774820313098382,754.9917466446018,10.863521763748805
NPK,Nampak Limited,3798793259,ZAR,13.97833911259456,3.456229426121329,0.0018928453344404681,0.3807284165054245,1.5902601211677216,3.1216350092856673,4.4492747349943,3.1760878876588707,7229693259,ZAR,0.6739841573442219,4.536705107304217,3.884634495191016
SUR,Spur Corporation Limited,3619030308,ZAR,22.624296110320046,11.92378263937897,0.6376768222701329,0.8900854410638349,3.9277860174909223,8.93156493790416,9.36079494902936,7.681342648484969,3283956308,ZAR,0.8141197381791786,8.38826727357252,7.710826783504622
CPP,Collins Property Group Limited,3547907800,ZAR,7.1428643797772455,6.686046511627907,,3.241736344037285,0.704911270060089,10.293151200951764,10.551008247657515,3.8132017677720933,9943489800,ZAR,9.004182487125549,11.875914924720703,11.755799048752893
KP2,Kore Potash PLC,3508397912.3134327,ZAR,1.3477042402147392,,,,1.0329944324551505,,,19.463575841422323,3322763958.6013374,ZAR,,,
CHP,Choppies Enterprises Limited,3340307933.1343284,ZAR,161.01374232164463,27.027027027027025,,0.262853224019867,5.687844215117715,4.057130901458389,7.29561224416553,20.488511052364863,4472507933.134329,ZAR,0.3808799268587783,9.74827361188825,5.278541169756083
MCZ,MC Mining Ltd,3186799200.8004975,ZAR,454.5821610358643,,-0.04137124014330441,8.186667656261102,1.3998959877281119,,,47.94839982811638,3335438306.2971106,ZAR,12.323609383783669,,
KAL,KAL Group Limited,3149711926,ZAR,12.5,7.804390517604153,4.053955208736076,0.15665820059624483,0.9136870567432303,3.9792938946919283,4.778608594033182,10.491754529075978,5233900926,ZAR,0.25776160421960875,8.349446963896014,6.555363972370259
MRF,Merafe Resources Limited,3123908386,ZAR,0.8928562783970132,21.57894736842105,,0.5393253988163327,0.6514209450370199,5.040875779107904,18.825756815467624,1.9826996905907865,1578257386,ZAR,0.2704868304850299,3.176418208494426,2.2604174731279048
MPT,Mpact Limited,3102794830,ZAR,-21.48147866780981,6.545642837562061,,0.22434031574362795,0.5605030286464255,3.5962318775568365,22.705066832660627,3.563575511852565,6242694830,ZAR,0.4473574900032964,6.648237305644303,4.041887232113953
IVT,Invicta Holdings Limited,3084374914,ZAR,7.684857064827633,4.629747076283011,0.057422070605381265,0.39106613980571925,0.6152242551404095,4.038348224946886,4.51749730778707,3.505673640023545,4480717914,ZAR,0.5366489789313988,6.188948025309847,4.840199533341255
ORN,Orion Minerals Limited,3054392229.5213933,ZAR,161.10720194335494,,-0.18372823467999827,,2.043666337409312,,,38.31588423573566,3264631583.68806,ZAR,,,
SHG,Sea Harvest Group Ltd.,2874010521,ZAR,23.880603347396384,10.473439658420194,0.8158557180523531,0.4154400138980669,0.668495276447645,1.946147449895459,4.697836477175686,10.537008433544242,5659479521,ZAR,0.8519519805640742,2.9683233572411987,
YYLBEE,YeboYethu Limited,2857461960,ZAR,105.7142892521763,1.3334716192790361,0.0019365991335107342,4.056513544392614,0.6224222067333866,10.067511679526477,10.067511679526477,440.6942998149291,11971226960,ZAR,16.870458809718755,3.5045857825593734,3.5045857825593734
CMH,Combined Motor Holdings Limited,2735337411,ZAR,22.275370753997755,7.429986664126501,0.2336901290294026,0.18674876141427812,1.8413615121449596,3.8425596534184425,,2.5170281229795575,3722547411,ZAR,0.23693605710324933,5.113614075069234,3.6285356800651907
ZZD,Zeda Limited,2722547636,ZAR,41.052631912777834,4.002325002075895,0.31748575702677967,0.2564681589920825,0.8134096715872514,,,2.415118925314338,8379947636.000001,ZAR,0.7868959442866679,5.2370712189890645,2.512385157647158
PPE,Purple Group Limited,2622608580,ZAR,53.646644798167195,38.83089770354906,0.9058761371809255,4.904971526642197,3.6901833187842232,,,5.650729521553159,2309441580,ZAR,4.224755700683259,17.61937211041091,11.986575837316849
SDL,Southern Palladium Ltd.,2614298661.224876,ZAR,884.8580843116063,,,,4.7708910341941815,,,8.11995264144384,2363216678.7790427,ZAR,,,
CSB,Cashbuild Limited,2613085182,ZAR,-18.518366566733206,13.052016821411312,2.5690619101007566,0.22453587685873896,1.4079095814602243,2.7381920878125214,3.728094455974162,1.2772424903780581,2184458182,ZAR,0.18688486961568565,7.039826561392201,2.971332360326343
MDI,Master Drilling Group Ltd.,2604286070,ZAR,16.43835315021205,4.751249965470567,0.06515636622219687,0.5065413972678564,0.7104945413778389,8.377709819770878,684.4830840447604,3.9174518312438202,3482566194.2400002,ZAR,0.6686535986670897,4.636449731948405,3.407369268516347
IOC,iOCO Limited,2581037776,ZAR,45.61201645664657,8.493655341792877,0.07769125089065197,0.4577531918861053,2.984237473393545,8.88111145105638,9.875567110072842,6.894281533439419,2954524776,ZAR,0.5201644610845598,6.564035244874564,5.38933447156874
AXX,Araxi Limited,2541013955,ZAR,50.71665687310925,11.241970021413277,0.2290186806825361,2.03695509233488,1.5993541655560042,11.054451952400886,13.712681668141382,8.529279320845252,2263902955,ZAR,1.7521004087893581,7.833926629917609,6.612580667303417
LBR,Libstar Holdings Ltd.,2532202087,ZAR,44.99999086022815,41.46341463414634,,0.20153955966675258,0.5278650652689628,3.3853874672451134,4.560127136263444,5.188768642319104,4019875087,ZAR,0.32604595971487776,7.225105121356781,4.001078022450527
CLH,City Lodge Hotels Limited,2157954506,ZAR,-1.6605510748040357,10.928104575163399,1.8575598657683534,1.061258589674474,1.8117905084716375,5.309739418802441,14.21554587492426,46.17519598906107,3691001506,ZAR,1.7446693335375316,8.645955203148242,5.982271197264137
JBL,Jubilee Metals Group PLC,2077393551.1343284,ZAR,-12.34378810582786,,,,0.5121891563409333,,,10.653888861142605,2181454004.8177757,ZAR,,,
FTH,Frontier Transport Holdings Limited,2009198660,ZAR,6.68470253127977,5.013346680013346,,0.6947966259592168,1.0521321870169338,4.24423214475122,6.048484835769302,3.5720819292456008,2173446660,ZAR,0.7362329893317272,4.430659365973087,3.5022997307344617
ART,Argent Industrial Limited,1998551567,ZAR,40.3382820276282,7.200788296824075,0.4120875158801309,0.7325767099996633,1.039695292670121,5.222829460914522,7.331992727870188,3.754634397057398,1632545567,ZAR,0.5845097136895335,4.21490256811428,3.566947645443283
BWN,Balwin Properties Ltd.,1989347404,ZAR,59.500002950452405,7.627615881087425,1.2413283123587235,0.697278889004759,0.40649559108628125,9.569491142640643,12.530934569311555,9.117923467694519,5041726404,ZAR,1.8684347485462514,14.216663341181778,12.928398642982975
ZED,Zeder Investments Limited,1965005269,ZAR,-6.382981229914367,,-0.02855666649606804,132.38040128843366,0.8511204202407074,27.76338028169014,,8.533333333333333,1734005269,ZAR,115.60035126666666,,
QFH,Quantum Foods Holdings Ltd,1917410408,ZAR,18.664495017749246,6.93907333090113,0.10907948430831971,0.31596924369142215,0.8059882127402075,6.282395824438052,40.526628346771744,7.0443407135057825,1775979408,ZAR,0.24850912498027017,1.8138711768851303,
OAS,Oasis Crescent Property Fund,1861888849,ZAR,38.51950562870349,14.746567834212039,,11.942703531394578,0.9817174669256779,21.39272416506324,26.396529767464706,6.622292919839574,1583168849,ZAR,10.143056616949847,16.852261442987313,16.828794568163698
SCD,Schroder European Real Estate Investment Trust Plc,1752237354.2238805,ZAR,-16.677008661367466,41.30132523382707,0.13139549378342505,4.768037798670735,0.5755701367546637,14.700666874417418,14.700667099640102,3.1970329355116713,2479770857.692812,ZAR,6.153164641676685,13.255589569668086,13.255589569668086
NVS,Novus Holdings Ltd.,1722064483,ZAR,-22.824541086574918,7.35554044867437,,0.4093302380382336,0.7311275175585475,1.8437026072269964,1.9968948026940214,2.303050612608605,1562105483,ZAR,0.3681435207934018,5.3443319796641715,2.766526725641775
GML,Gemfields Group Limited,1551807381,ZAR,26.530613794111922,,,0.6479283283769841,0.2531497071798814,4.638663084477871,,1.3321318080890232,3004134741.0026436,ZAR,1.2451574607863294,,74.66452776313824
UPL,Universal Partners Ltd.,1455831858.283582,ZAR,-8.14818409233988,,,6945.2158768773525,0.5829698016986387,,,62.19053084761574,1536610855.3193572,ZAR,9395.378884305326,,
MMP,Marshall Monteagle PLC,1450994649,ZAR,46.97508999033033,10.284406668846026,0.06197639242239396,0.7940661016554164,0.7187591101460639,,,3.0212627099332128,1152491893.9974623,ZAR,0.7303675235820839,,
ACL,ArcelorMittal South Africa Limited,1426704499,ZAR,19.642859600354374,,,0.044507864648378186,,,,0.6084851873931443,8435704499,ZAR,0.2612401133133071,,
EMH,eMedia Holdings Limited,1386350655,ZAR,15.064849528310841,4.4326241134751765,,0.32883382823226387,0.3430594499156074,1.5836111830504953,3.0051050587092787,4.6400339426655215,1785641655,ZAR,0.5713969186373576,4.157053754554237,3.353903414117395
EMN,eMedia Holdings Limited Class N,1386350655,ZAR,15.064849528310841,4.137115839243498,,0.307227748940724,0.3201888199212336,1.4780371041804623,2.8047647214619933,4.330698346487821,1785641655,ZAR,0.5713969186373576,4.157053754554237,3.353903414117395
CPR,Copper 360 Limited,1268561015,ZAR,28.01321125916552,,-0.00644062459104888,2.6841122147762793,1.7950519004136425,,,,2178684015,ZAR,15.397060176678446,,
EPS,Eastern Platinum Limited,1263081486.402985,ZAR,217.0136384014321,,-0.0675044539525462,0.9011206439177754,0.8711880645176335,,,316.20198826291653,2310904462.529652,ZAR,2.210635602814343,,
BRN,Brimstone Investment Corporation Limited Class N,1262125535,ZAR,9.456296526231505,29.371921182266014,,2.9536107609731497,0.3769567969577927,,,9.32134834917877,2403395535,ZAR,5.809007519287662,86.30406258977305,
TPC,Transpaco Limited,1169254292,ZAR,24.37499756766047,7.97973148203563,4.035272678889078,0.4882974136468048,1.1121265444309847,4.216795301441603,6.02890821088649,10.1560979880707,1235575292,ZAR,0.5122245657964285,6.16210148021066,5.596739059732659
SSK,Stefanutti Stocks Holdings Limited,1137257075,ZAR,112.45902021145253,7.005270723526593,0.00882020284424508,0.15716248753872283,17.611062927628407,,,3.3400415440313567,2015888075,ZAR,0.26223473275938547,5.494350194329821,4.082637649841728
DNB,Deneb Investments Limited,1103765793,ZAR,24.894980439530734,7.053824362606233,0.10714046034580754,0.27616794172096826,0.5661200993097427,3.877340258029549,4.708273871262012,14.078025632402944,1967914793,ZAR,0.4753974301337233,7.026410138034948,
ACT,AfroCentric Investment Corporation Limited,1049696349.9999999,ZAR,-58.100557761670444,,,0.14112580106528624,0.5377847570288468,1.3763130053497563,1.5815178601459914,1.6845812491870336,1226254350,ZAR,0.16790564044563813,4.290287802505764,1.8248076983173882
APF,Accelerate Property Fund Ltd.,1022747437,ZAR,34.0000629746166,,-3.8647900588045085,1.1681876467581058,0.2694241328584284,15.393962050999042,,10.154137621652874,4626008437,ZAR,5.656401084080427,,
MTA,Metair Investments Limited,1011763664,ZAR,-29.8648650057703,,-0.020533981212614513,0.05761418118465783,0.4580920641716506,0.8147683088084215,1.1884825288910619,0.778487454233931,5298239664,ZAR,0.29651657275254606,6.078486325745321,3.5671799708336644
SNV,Santova Limited,984107275,ZAR,22.4177967314377,7.452390205985232,1.9642748509441437,1.2653165060961995,0.7539343182644767,5.133009459676126,5.251596615532779,2.6003971660194836,1044815275,ZAR,1.2969807590851254,6.26061511681557,4.908001103908306
BCF,Bowler Metcalf Limited,905110715,ZAR,7.913667171856177,6.940458174607317,0.5265272253922363,0.9446280100355283,0.9948172266440478,3.472326271073232,4.649103917009479,3.5098761574074073,652810715,ZAR,0.6635934448859518,4.200192473491867,3.4585814909589883
EPE,EPE Capital Partners Ltd. Class A,897240706,ZAR,-31.97989733421319,8.606846034652769,,4.303601818555818,0.7729813295278868,,,5.750906720967616,625271705.9991031,ZAR,1.7508777354246556,1.8183691982850867,1.8183691982850867
YRK,York Timber Holdings Limited,856301593,ZAR,-5.741621554507715,2.8321470937129303,0.03930209837699042,0.44254963717371043,0.28340675695125556,5.918138982485405,14.688035371265814,27.090009162543527,1407144593,ZAR,0.7156859976970198,2.9140487302307183,2.362027127788148
GPL,Grand Parade Investments Limited,853045288,ZAR,-24.909749544100112,17.100977198697066,,2593.045175112691,0.7806227138906235,47.85005599104144,47.85005599104144,7.006082964420396,726838288,ZAR,2189.271951807229,,
MST,Mustek Limited,833754600,ZAR,2.401746221983601,10.601241859760714,,0.1118662840206114,0.47774770621382556,12.568343858834455,14.944999861957443,2.1843719317461234,622395600,ZAR,0.08811709122632704,5.939796152084288,3.5967892188023716
NTU,Nutun Limited,807852917,ZAR,-44.32432659899355,,,0.37780294161816713,0.5449744367661105,,,5.175400304353741,4831852917,ZAR,2.2432000543175485,10.215333862579282,
TEX,Texton Property Fund Limited,778037153,ZAR,-14.000000352711794,8.521057786483839,0.06661737024781736,3.1839891193988996,0.5193058412953596,9.562177822177823,10.017403135029536,13.080912900874637,1427028153,ZAR,5.260758732429155,16.742082605941153,15.297673266583766
SZK,SAB Zenzele Kabili Holdings (RF) Limited,767007751,ZAR,-11.688311713731752,1.9040792096951231,,6.265276240595077,0.5006274039318099,8.297447332835707,8.297447332835707,14.214639522600493,4678635751,ZAR,37.97717256242086,5.906764271583335,5.906764271583335
ENX,enX Group Limited,721683472,ZAR,-10.9131357693229,,,,0.7634738825128216,,,4.155308795564414,550353472,ZAR,,,
ADR,Adcorp Holdings Limited,696612884,ZAR,50.61727455033035,4.232976780589617,0.043404526868467755,0.05435877462747951,0.4495459170632807,6.182049997149678,6.273411993528152,2.7427026424608383,804751884,ZAR,0.06256895467522532,3.993250982493748,2.982241424802111
RMH,RMB Holdings Limited,682537295,ZAR,19.51219859405372,,-0.026647400774275493,51.21350215215102,0.9866595407922054,,,4.204051256456728,528537295,ZAR,40.656715,,
NWL,Nu-World Holdings Limited,630151113,ZAR,16.47059141960565,6.881147910838372,0.42740120268215354,0.27308037267402235,0.4060515256753702,,,2.448851222746825,417030113,ZAR,0.17972662537418796,3.681962450226464,3.3736752040642974
FGL,Finbond Group Limited,582763702,ZAR,57.142863039110594,5.737292400603926,0.006269390532040704,0.3707450447709884,0.7652085193215152,1.4757584998456297,1.6647837417549347,0.5107308473127472,2706443702,ZAR,1.844123961232049,20.969617650021306,10.253428432876817
HLM,Hulamin Limited,570800471,ZAR,-13.636366656046354,,,0.04191555505290556,0.15406710596452208,1.8914603191058272,,8.973006558456754,2272012471,ZAR,0.17411626296745208,20.4242363067574,7.868468708116738
PBT,PBT Holdings Limited,570772395,ZAR,11.161783203424575,9.337860780984721,0.7118214041481634,0.5946491109251699,2.6807582484088073,6.217293703967572,6.244774601512968,28.76741581247441,611760621,ZAR,0.5531480706973766,4.392648976607746,4.207175401335558
AEG,Aveng Limited,543090627,ZAR,-29.53846271925542,,-0.0011697080737534764,0.020232021437106375,0.2654041471810762,0.36736725350871063,0.5993751857096141,0.16928854411128907,-1586728865.67052,ZAR,,,
SEP,Sephaku Holdings Limited,508972870,ZAR,72.26889518991472,6.043465317058649,1.5647928516246787,0.3760028688476035,0.35330892078918424,3.693135413234493,5.684353167005699,10.375908609915228,639951870,ZAR,0.5185416560388018,5.973190584498255,4.178327656583016
NRL,Newpark REIT Ltd.,480000019,ZAR,0,9.667673716012084,,3.7806729854466035,0.818842940806185,8.046266110133267,8.046266110133267,31.13648188894655,960334019,ZAR,7.512528408601982,11.026281864630576,11.003666830900382
CGR,Calgro M3 Holdings Limited,402609291,ZAR,-13.216151437927172,2.814951545916013,,0.5104959910849662,0.2743653454079787,,,2.562005228262001,1497883291,ZAR,1.8224031438528905,9.805934669710977,9.54599210756431
4SI,4Sight Holdings Limited,377205213,ZAR,-5.887466855290964,7.921928817451207,0.28846746654842553,0.3902169198343805,0.9999855074564136,8.148783564999466,9.003811209047104,3.0222441769502946,282767212.9997121,ZAR,0.27258112879704127,5.207115737325282,4.755987099482165
ANI,Afine Investments Limited,348175584,ZAR,,4.786597526924612,1.1801896015394786,7.003859720920279,1.03272001239264,9.644042269125688,9.644043070510595,32.69290451359888,444723324,ZAR,8.533176890367955,9.653933722827892,9.653933722827892
ISA,ISA Holdings Limited,333832735,ZAR,29.444443565982716,10.796915167095117,,2.1556415000492657,4.930619144889765,10.248852379801885,10.249559904732319,11.299516724380684,307553735,ZAR,2.174954104110829,10.932911556645694,
VUN,Vunani Limited,328195608,ZAR,17.777774447333925,,-0.5434137671382194,0.4173173459790225,1.169664409520151,44.73634976845546,76.52709226467847,1.5591011491961324,303540608,ZAR,0.3905028618036374,7.031448678449814,4.371138619279399
MHB,Mahube Infrastructure Ltd.,319875816,ZAR,103.38982669559007,,,16.887016305655568,0.5655904520530445,20.5661685685436,20.609478500155596,28.307592920353983,308575816,ZAR,15.648513137819437,,
GRSP,Goldrush Holdings Limited Non-Cum Pref Registered Shs,306045491,ZAR,18.44659761224138,,,,0.3889972599412519,,,4.89133383194079,777937717,ZAR,,,
CKS,Crookes Brothers Limited,290022033,ZAR,-30.000000095290567,5.781050325564413,0.2110875832672941,0.3637034042115089,0.2830426187698968,2.8892138031952213,24.310036937088885,1.9455248565836538,680668033,ZAR,0.8435018470670608,8.295164680218388,4.780710734804535
AME,African Media Entertainment Limited,277945352,ZAR,3.8195379604697126,4.768131619928436,6.028979971001812,0.8184878483970294,0.8435494440691598,4.378531260337414,4.888452542164225,4.63201019847023,227290352,ZAR,0.6662944249338953,3.5380886349838887,3.2343909040456507
CCC,Cilo Cybin Holdings Limited,259279898.39999998,ZAR,,,,3.2986150560683147,2.588438308886971,15.952946250220473,48.412201584009054,1.1459070072475128,206656071.39999998,ZAR,11.141837456878203,29.705408539784525,23.02082132847346
PPR,Putprop Limited,245949775,ZAR,79.20489789541514,4.663504060464742,0.0796786575256864,1.7974181352056589,0.33555552084291546,9.389904608101402,,7.0307521411011376,638600775,ZAR,4.632846120921054,10.89149071342077,
DLT,Delta Property Fund Limited,242840728,ZAR,70.00000007000473,,,0.2128241843345468,0.09841864396476614,1.792367620270729,1.79715611026827,12.682302036766242,4048158727.9999995,ZAR,3.521865269575687,7.344944339915339,7.3171308283506
HUG,Huge Group Limited,242743046,ZAR,-23.07692511087548,,,4.513482774385231,0.15703186587581625,80.86440393518518,83.42309850746268,49.00357355777661,541856046,ZAR,8.687210151665758,,
TMT,Trematon Capital Investments Limited,240888340,ZAR,-56.48321277417548,,-0.007394616931247126,0.8361184678692412,0.7668177065179504,,,2.4714653916534157,383802151,ZAR,1.2897979269655848,,34.07512920154731
ISB,Insimbi Industrial Holdings Limited,222279455,ZAR,1.5384694244780075,,-0.004756949437551779,0.04490496937752594,0.4100665479426376,,,3.826880602610859,796157455,ZAR,0.15821077834244587,22.343262004321836,14.544610880724894
PMV,Primeserv Group Limited,203865476,ZAR,8.995734470807784,6.124721603563475,0.22961894178759826,0.18266931967007333,0.873978636784013,9.970936252033724,10.347958452722063,2.5950227115251367,123026476,ZAR,0.11193739769713347,3.334050840108401,
SOH,South Ocean Holdings Limited,193112952,ZAR,-32.43243352842745,,,0.07774263281477388,0.27112491152766044,,,15.950520715288675,366814952,ZAR,0.1465921128825157,10.95493226615697,5.029892248412796
AOO,African and Overseas Enterprises Limited,169144303,ZAR,-2.048323661238823,1785.714285714286,,0.3315291843464857,0.8497530405225981,2.4594198834782066,3.0771429685165215,2.336401574570101,971339302.9999999,ZAR,1.4350943462850538,18.276465332003685,6.609593852707217
