symbol,description,price,price_change_1d,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,performance_10_years,perf_all_time,vol_1w,vol_1m,technical_rating_1d,moving_averages_rating_1d,oscillators_rating_1d,rsi_14,momentum_10_1_day,awesome_oscillator_1d,cci_20_1d,stochastic_k_1d,stochastic_d_1d,candlestick_pattern_1d,pre-market_price,pre-market_change,pre-market_gap,pre-market_volume,gap_1_day,volume_1d,volume_change_1_day,post-market_price,post-market_change,post-market_volume,market_cap,market_cap_perf_1y,pe_ratio,price_to_earning_to_growth_trailing_12_months,ps_ratio,pb_ratio,pcf_ratio,p_fcf_ratio,p_cash_ratio,enterprise_value,enterprise_value_to_revenue_ratio_trailing_12_months,enterprise_value_to_ebit_ratio_trailing_12_months,enterprise_value_to_ebitda_ratio_trailing_12_months,dividends_per_share_annual,dividends_per_share_quarterly,dividend_yield_trailing_12_months,dividend_yield_indicated,dividend_payout,dividends_per_share_growth_annual_yoy,continuous_dividend_payout,continuous_dividend_growth,gross_margin_ttm,operating_margin_ttm,pretax_margin_trailing_12_months,net_margin_ttm,fcf_margin_ttm,roa_ttm,roe_ttm,roic_ttm,research_and_development_ratio_trailing_12_months,selling_general_and_admin_expenses_ratio_trailing_12_months,recent_fiscal_period_current,fiscal_period_end_date_current,total_revenue_trailing_12_months,revenue_growth_ttm,gross_profit_trailing_12_months,operating_income_trailing_12_months,net_income_trailing_12_months,ebitda_trailing_12_months,eps_diluted_ttm,eps_growth_ttm,total_assets_quarterly,total_current_assets_quarterly,cash_and_short-term_investments_quarterly,total_liabilities_quarterly,total_debt_quarterly,net_debt_quarterly,total_equity_quarterly,current_ratio,quick_ratio,debt_to_equity,cash_to_debt_ratio,cash_flow_from_operating_activities_trailing_12_months,cash_flow_from_investing_activities_trailing_12_months,cash_flow_from_financing_activities_trailing_12_months,free_cash_flow_trailing_12_months,capital_expenditures_trailing_12_months,revenue_per_share,basic_earnings_per_share_trailing_12_months,operating_cash_flow_per_share_trailing_12_months,fcf_per_share,ebit_per_share_trailing_12_months,ebitda_per_share_trailing_12_months,bvps,total_debt_per_share_quarterly,cash_per_share_quarterly,relative_volume_1d,sector,snapshot_date
REM,Remgro Limited,18600.0,-1.1269402509036786,-2.684037042850416,-7.58223193878565,4.8478015783540025,4.4357102751263335,1.0869565217391304,17.37237331987127,75.35589704911851,-22.344820360272944,817.0103462446631,2.080861125225542,2.451666690234401,,,,40.531555694544416,-867.0,-662.7088235295887,-125.69064898605014,19.640062597809077,16.41691356328231,,,,,,-0.318945354029343,501675.0,-54.93818400005749,,,,106286633834.0,20.64673098515699,21.48475852748548,,2.016522890327922,0.8658738985944352,10.61980230317346,13.48350697952797,6.637035624261874,102659633834.0,1.964965716030242,31.842318186724565,22.453988152668416,3.44,1.73,2.23793323410589,2.2379332341058897,48.62948032296443,30.30303030303029,15.0,4.0,21.4967939515743,6.17092544741124,5.24643506555651,9.21236481959996,14.678916642740932,3.26701556465134,4.00152977660273,3.86184651306472,,15.32586850416308,,,52245000000.0,1.634082287715203,11231000000.0,3224000000.0,4813000000.0,4572000000.0,8.6573,-33.33564344237048,146715000000.0,35399000000.0,15580000000.0,20425000000.0,5119000000.0,-10461000000.0,126290000000.0,3.51076068630368,2.40265793910543,0.0428525984462898,3.043563195936706,9737000000.0,-3432000000.0,-2886000000.0,7669000000.0,2068000000.0,93.9758095635558,8.6573,17.5144503343926,13.794630750175315,5.799177146768185,8.223895134933047,214.81188,,,0.3794189918614126,Finance,2026-05-15
RNI,Reinet Investments S.C.A.,56981.0,-0.5341526000663327,-1.585519611737681,1.049850148078526,4.467952478732766,1.483579112345943,-2.1550243835428256,18.52275563690823,116.02532509383175,90.57190635451504,90.57190635451504,2.51029081888019,2.16802879534124,,,,54.6742592284666,-518.0,660.0705882352922,83.12913886480284,53.52716429037369,48.09430621563693,,,,,,-0.3264265889294255,122647.0,-44.55279480641603,,,,105574146365.0,13.870751553822114,44.29699768334965,,4.624048257955117,0.767478294167328,76.90149664445458,76.90149636001367,,105574146365.0,4.653135677125205,21.80551512687304,21.80551512687304,7.62755,,1.33146263550195,1.3314626355019463,0.0,10.613135722261708,12.0,7.0,95.0257627200935,21.3392604891811,10.5603988098009,10.3054781803222,5.937140036728138,1.78672551814219,1.78685681959356,1.78685681959356,,,,,22688817539.5362,206.79703289398864,21560221919.1147,4841625876.67666,2338191140.91003,4841625880.0,12.8634,-88.8029943638065,134968895375.0,,0.0,0.0,0.0,0.0,134968895375.0,,,0.0,,1347066865.01751,0.0,-1347066865.01751,1347066870.0,0.0,124.800976565106,12.8634,7.40960871846815,,26.63160550055005,26.63160550055005,742.44445,,,0.4836436510014606,Finance,2026-05-15
KIO,Kumba Iron Ore Limited,31346.0,-4.13480946846902,-5.958238329533181,-6.149700598802395,-15.281081081081082,-5.30195462372738,-11.942017585751609,-0.8069364893516028,-53.86970022516225,226.52083333333331,172.57391304347826,3.705102880214248,2.8151058463954874,,,,43.0461905081412,98.0,631.7470588238502,-4.109081519238528,63.22294654498044,75.62126611618136,,,,,,0.6116582053948254,155393.0,-39.24811265799526,,,,104870775784.0,-5.344670338243819,6.899314382559124,,1.4694821728349894,1.8275337733150332,3.720875650120096,5.9074077910899065,6.670599391010432,107025775784.0,1.484222160673425,3.926830885488901,3.2024469115499703,32.03,15.43,9.79570615939813,9.795706159398128,70.28716134666954,-17.17093354021205,9.0,0.0,65.4106976937692,37.7969462896448,36.3796474781234,20.2623805627592,23.672495804961933,14.4341099821685,27.11917887039,27.0742034410236,,28.34597623042893,,,72109000000.0,-2.266166086119733,47167000000.0,27255000000.0,14611000000.0,33420000000.0,45.4335,-0.5733606153778827,103705000000.0,31916000000.0,15117000000.0,31697000000.0,203000000.0,-14914000000.0,72008000000.0,2.4581022797289,1.71195317313617,0.0036950071897923,74.4679802955665,27101000000.0,-9890000000.0,-17950000000.0,17070000000.0,10031000000.0,224.151231657997,45.5702,84.2436107720726,53.06219091100992,84.72232063735062,103.88625777656422,171.52077,,,0.720718673298443,Non-energy minerals,2026-05-15
NRP,NEPI Rockcastle N.V,14132.0,0.2198425643571378,-0.4718642157898443,-0.4788732394366197,-3.4039644565960354,-2.872852233676976,-3.331281209385047,0.4263786242183058,49.323753169907015,-13.809647374238226,-13.809647374238226,1.960246435190697,2.327312008954548,,,,51.03088811811513,32.0,67.4000000000051,-51.91135323437116,29.79390681003585,26.88328097329005,,,,,,0.8439117793064322,395584.0,-60.17469077759142,,,,100449498932.0,-1.6899261282019884,9.99264622694875,,5.414679442281349,1.0309157270162583,10.933815662307415,12.470129047544177,16.447395364377282,154782486783.90594,8.301638465685214,13.45376832335308,13.378505787590194,11.092788,,7.86666761222608,0.0,78.31290461499361,3.4859565016693503,9.0,5.0,66.2335044335973,61.7049310023799,67.5920342880153,53.9475485056622,43.22615142784901,5.83060110101661,10.4050281195091,6.55818640867769,,,,,18644811795.1292,12.653378165153676,12349112246.9628,11504768253.7081,10058418886.9668,11569489840.0,14.1424,-18.578181043565365,174190892370.725,,6110523097.20197,76764407277.5269,60443510949.107895,54332987851.9059,97426485093.1984,0.853042525724342,0.853042525724342,0.62040122756443,0.1010947742983841,9191867904.75216,-4067352249.4998894,-7850446041.29828,8059434580.0,1132433326.74934,26.2338133101635,14.1647,,,16.187556411182502,16.27862162897689,137.08201,,,0.2714784624666189,Finance,2026-05-15
N91,Ninety One Plc,4816.0,-1.593788312219044,-0.7215007215007215,-2.1535960991466885,-7.651006711409396,-4.614775203010497,-1.493147883002659,25.123408677578592,-0.3311258278145695,-12.436363636363636,-12.436363636363636,1.934887255630843,2.056503949362093,,,,45.87213443682367,-11.0,-51.91470588235279,26.20087336242799,37.01149425287357,37.39463601532572,,,,,,1.3485901103391909,97941.0,-63.32772933040278,,,,89210266385.77612,36.177809571368925,11.313070305674325,2.238117432631473,2.62060274480665,4.535090262544125,8.319231935102053,8.485458263015605,5.07582050906625,82907721690.12395,4.838984297198186,17.911573694022984,16.673679320247064,2.907066420664207,,5.80235720761559,6.109521863506335,70.0218818380744,-1.7015738564261889,5.0,0.0,83.6812662027562,27.0159639787147,28.8443170964661,21.5581934779643,28.68058398144358,1.22786634907929,42.7894380501016,35.5375618533513,,,,,17133290086.95652,5.193392280349914,14337354086.95652,4628723478.260869,3693627826.086957,4972371130.434782,4.257022956521739,6.363617566658481,318916709913.04346,,8214815304.347826,309776149913.04346,1907595130.4347825,-6307220173.913043,9140560000.0,1.02841582719506,1.02841582719506,0.208802456499488,4.306372549019608,5012112695.652174,-158966260.86956522,-3831554434.782609,4913927652.173913,98185043.47826086,19.788969839404636,4.273387130434782,5.788995952474222,,5.346180963572268,5.743094398746572,10.619413773913042,,,0.2050236348347382,Finance,2026-05-15
NY1,Ninety One Ltd.,4616.0,-1.3253527148353996,-1.8290089323692047,-3.248794801928317,-12.059439893313012,-8.047808764940239,-3.813294436340904,22.407849376823123,-1.6826411075612353,-7.68,-7.68,1.7663281596469378,2.3572357610875043,,,,42.43151451457314,-60.0,-128.70294117647063,-76.94057694057717,20.245398773006134,19.97027606293526,,,,,,0.470286447199658,46603.0,-72.93355790451854,,,,89122811564.0,35.22565490109355,10.745129076561373,1.8862487637398957,2.3579716303943976,4.375052721470458,8.216971108417958,8.38546034921403,4.896704223930498,82861033941.5,4.788801802927937,17.731252598480932,16.504724811219507,2.87,,6.39162035057717,6.3916203505771705,69.97625451453821,-0.6920415224913501,5.0,0.0,83.6821467393006,27.0076904071244,28.8234491863464,21.5439665586529,27.54437908385764,1.25010081538366,43.5644675743569,36.1827949041922,,,,,17303082765.0536,4.773370931259606,14479591109.8748,4673163024.07418,3727770364.51919,5020443230.0,4.2959,5.8155574166214965,316853844599.062,,8161678993.125,307772408952.187,1895256135.0,-6266422858.125,9081435646.875,1.02841582719506,1.02841582719506,0.208802456499488,4.306372549019608,4863754231.66051,-149731235.883357,-3857392039.14498,4766026710.0,97727522.6746982,19.9850805787175,4.3127,5.61764175520964,,5.397508685608686,5.798617729267729,10.55073,,,0.1006905501087971,Finance,2026-05-15
PPH,Pepkor Holdings Ltd.,2173.0,-1.4959202175883952,-4.483516483516484,-6.133909287257019,-16.743295019157088,-20.110294117647054,-18.43093093093093,-20.895522388059703,20.321151716500555,-0.0919540229885057,-0.0919540229885057,2.2232960975097957,2.641359918148134,,,,40.32427468381224,-24.0,-84.17647058823513,-93.28940142778562,15.525114155251146,12.390280833747363,,,,,,-0.3173164097914778,4911474.0,16.03308620112067,,,,81697425341.0,-17.402218633234355,14.292291502236257,0.0644571855308132,0.860057256354682,1.268067629495498,12.822834578941308,20.831692549264744,15.81794922511738,103540425341.0,1.086012432777428,9.645125788635305,6.6185390783047815,0.529549,0.529549,2.40049410698096,2.4004941069809616,34.61104575163399,9.173655608058532,5.0,2.0,34.6580658695196,11.259702118733,8.05433186490455,5.91357247744913,4.037130270610447,5.00832796642164,9.26129737010694,6.92756650488419,0.0,24.409481854415773,,,95340000000.0,11.985529035895508,33043000000.0,10735000000.0,5638000000.0,15644000000.0,1.5204,226.7569310122501,116075000000.0,41336000000.0,5069000000.0,52835000000.0,26903000000.0,21834000000.0,63240000000.0,1.6286198337339,0.895078996099444,0.42547168319337,0.1884176485893766,6253000000.0,-2909000000.0,-3075000000.0,3849000000.0,2825000000.0,25.8382089234992,1.53,1.69463310676149,1.043122153834157,2.90930535760189,4.239699395838283,17.13631,,,0.3775017448376372,Retail trade,2026-05-15
BVT,Bidvest Group Limited,23200.0,-0.3607627555402852,-4.526748971193416,-1.9027484143763211,-3.11129672165379,-2.928870292887029,-2.311676281106573,-2.924808569396209,32.60931694769934,94.66239080656516,1463.6970454736957,3.648657497637175,2.9616999004332345,,,,47.994833665032175,-129.0,14.117647058814327,-76.44315603731336,25.164416753201795,21.414560978423907,,,,,,-0.0171791788352516,256041.0,-17.051322754750966,,,,79139463943.0,-1.2938894775738152,12.971017733747791,,0.6191203671559017,2.009282136952657,7.038098982788081,9.718191076820007,15.857482557518926,121166971943.0,0.9406783117923072,10.384817983711104,7.476019434002381,9.23,4.95,4.07146538395465,4.071465383954647,52.97273133661153,0.9846827133479196,34.0,5.0,27.5657308312595,9.05820702170986,6.31817948384218,4.64814922137846,6.301653347303471,5.02240055548469,15.722580742494,8.45591838564676,,18.83256939966152,,,128808085000.0,3.0481851949580885,35506890000.0,11667703000.0,6082017000.0,16207418000.0,17.8868,-7.09265905891764,121752662000.0,39484476000.0,4974493000.0,79079000000.0,43574900000.0,38600407000.0,42673662000.0,1.29571640022663,0.811421849806149,1.11028581587059,0.1141595964649373,11207989000.0,-9573079000.0,-1678071000.0,8117039000.0,3190628000.0,378.84953735022,17.896,32.9648674403967,23.873784551673836,34.3169753939729,47.6691568773934,115.4691,,,0.3646297892660947,Retail trade,2026-05-15
MNP,Mondi plc,16704.0,-1.9948368927481808,-4.143234247675887,-13.167333783854032,-18.750912009338972,-13.271028037383177,-18.30586394092043,-43.7821828829132,-56.24705327675625,-42.524859787358494,125.72972972972973,1.6275010063878117,2.689905816919384,,,,35.649842023410926,-654.0,-1320.3264705882357,-85.59494777810784,20.105765987038577,21.56352521565037,,,,,,-0.2229523586012673,384918.0,-48.56072997851118,,,,74936010644.52238,-38.63015919571311,23.61723786901934,,0.5189738303714923,0.7945061593620707,4.005669865341677,17.351750028533857,12.687945535315372,134909097684.36728,0.9156521461799504,14.159962093612467,7.022152856560489,5.4902217066666665,0.95489536,3.19463025868827,3.378508566064304,77.62444444444445,-61.28389750723936,19.0,0.0,16.4065725417991,6.46648728190149,3.47574598741994,2.11575234832556,2.88008921910305,1.67464789969775,3.40977324476118,2.31905262754196,,5.65334795473955,,,147336625865.18307,-1.3447517008764984,24172890403.21033,9527504173.154852,3117278121.6862483,19211928370.13333,7.0728,-28.587477025980828,198877736166.1286,55424621465.06751,5803214698.853909,96929369834.9112,56502921493.57076,50699706794.71695,101948366331.2172,1.53391209983722,0.875746066196415,0.609689020520415,0.1027064538514921,18381662619.24818,-23681056842.4571,5886043030.206081,4243426277.3333335,14470670572.599655,334.24987788945185,7.0728,41.70089039171286,9.626694697959184,21.61422580275999,43.58444259212141,210.24380746666668,,,0.5982654377593684,Process industries,2026-05-15
PAN,Pan African Resources PLC,3084.0,-6.743271847596008,-11.885714285714286,-13.734265734265737,1.1147540983606556,43.70922646784716,13.008427995602784,184.50184501845015,711.578947368421,820.5970149253732,2597.6529369777886,6.003567548687892,5.16441574682772,,,,40.41271681101059,-93.0,27.81176470588161,-108.78319950586784,38.12297734627832,52.56529826975512,,,,,,-2.509827638342909,2902558.0,-6.812129944797925,,,,67221720038.597015,186.88534152150189,15.077008116684182,0.0952468975350687,4.791991653283217,5.430631976237264,9.477137025915496,14.16430377987325,40.44983822091392,67882107285.66463,4.767210434040831,9.438824975211777,8.549606407956071,0.4015194857142857,0.122932,1.46474530831099,0.0,23.98902305159166,80.7379770546895,7.0,2.0,51.8433880683101,50.5063975603722,41.8149628374472,29.1174075442987,30.99957961533064,24.01301533925,43.4821763002258,34.3806407040936,,1.3369905079379778,,,14239377142.016722,107.23947668951,7382175550.24597,7191796429.467736,4146137474.210714,7939793254.4,2.0454986666666666,157.4817510690393,19313472421.1347,2667039668.914317,1545700120.1966083,7841230506.934682,2246852424.325373,701152304.1287543,11472241914.199991,0.976403793971694,0.697466203828198,0.195157740278797,0.6879402062468394,6597279286.88044,-2231016338.323081,-3297055960.4302,4414147053.866667,2196147562.713124,7.023657612304137,2.0454986666666666,3.2541473142856536,2.177304333434451,3.547396412417883,3.916350327349317,5.678897066666666,,,0.4819268986710208,Non-energy minerals,2026-05-15
APN,Aspen Pharmacare Holdings Limited,13989.0,-0.7309111552653987,-5.473342793431988,4.598474652310453,17.901390644753477,47.221637549989474,19.77909067557154,13.75945352525006,-13.62948785231377,-55.800947867298575,1795.3138816122998,2.8343905225035835,3.207784857857404,,,,51.71326760075909,89.0,565.3147058824197,9.194533211596635,47.58419559962911,53.07454064552972,,,,,,0.6954300312233892,1214046.0,58.75921428935713,,,,62602053480.0,15.507190868819468,,,1.6401365438602369,0.7660206407763481,8.97346616649834,14.05856555153707,11.066742704626334,89925053480.0,2.3368689347989915,14.598222967532468,11.012129987754102,2.11,,1.49730343457281,1.4973034345728071,0.0,-41.22562674094708,5.0,0.0,41.9089940490112,16.0079000025987,-5.59496894571347,-6.7695745952548,11.496582729139057,-1.96867501747624,-3.13528671926246,-2.30116560000353,,25.901094046412517,,,38481000000.0,-15.47281713344316,16127000000.0,6160000000.0,-1999000000.0,8166000000.0,-4.5055,-144.6889971136393,128045000000.0,57330000000.0,5620000000.0,46958000000.0,32943000000.0,27323000000.0,81087000000.0,3.63538363982245,2.65535827520609,0.406267342483999,0.1705976990559451,6931000000.0,-4088000000.0,-2499000000.0,4424000000.0,3997000000.0,86.5519568151147,-4.5055,15.5892937471885,9.95051731893837,13.85515069725596,18.36707152496626,182.6191,,,0.7611577962645872,Health technology,2026-05-15
OMU,Old Mutual Ltd.,1282.0,-0.2334630350194552,-5.177514792899408,-5.9427732942039615,-19.371069182389935,-5.735294117647059,-13.95973154362416,10.422049956933678,1.1041009463722398,-55.01754385964912,-55.01754385964912,2.227622047432747,2.1311292224814347,,,,30.93471548521768,-77.0,-58.57941176470581,-162.79069767442138,6.906906906906907,9.207320528075249,,,,,,-0.7003891050583658,4191178.0,-69.58170561363889,,,,57916269346.0,13.837385189655668,6.7562582345191045,0.5990264690508698,0.1790661588124444,0.8953889564039168,,,,113047269346.0,0.350095599144018,,,0.93,,6.92607003891051,7.237354085603114,47.20812182741117,8.139534883720938,8.0,3.0,,15.3565765676486,6.88161187225925,2.60386988083145,-1.4818645789460645,0.64597319303443,14.1414311303222,10.6916919399037,,,,,322904000000.0,32.87957037921031,,49587000000.0,8408000000.0,,1.8975,11.388318168476664,1367923000000.0,150932000000.0,,1304865000000.0,52211000000.0,12026000000.0,63058000000.0,2.10150234611047,,0.868186504373275,,-3772000000.0,993000000.0,-7646000000.0,-4785000000.0,2057000000.0,72.289275458228,1.97,-0.84444648263396,-1.0712291673922314,,,14.3178,,,0.2840237265417784,Finance,2026-05-15
CLS,Clicks Group Limited,24671.0,-0.0364667747163695,-6.549242424242424,-14.927586206896551,-22.62505880508076,-31.2114875226544,-26.355223880597016,-35.07631578947368,-4.003891050583658,133.84834123222748,3414.387464387464,2.754827393180733,2.980407556378806,,,,25.49994293979749,-1597.0,-2617.597058823507,-113.92856423064435,2.2749118846550487,1.9587646137592667,,,,,,-0.1215559157212317,400840.0,-54.46200547128485,,,,57714408172.0,-34.45421652393241,17.46418256979444,1.4555699272171267,1.0948958715556738,9.471780834539445,10.893823025448848,13.655169903841385,46.70454859868428,60897569172.0,1.1445577400273326,12.597063664874115,8.951066457339557,8.86,2.58,3.58995137763371,3.6709886547812,64.13160428110312,14.17525773195876,29.0,20.0,25.2611251083309,9.08590899019458,8.56668755583583,6.26093375845421,7.957023655945666,15.2422680563319,53.372207784717,36.4713296988695,0.0,16.175216118136305,,,53206201000.0,6.304409476501012,13440485000.0,4834267000.0,3331205000.0,6803387000.0,14.1272,12.090388307916909,23003792000.0,14410894000.0,1237801000.0,16905509999.999998,4414007000.0,3176206000.0,6098282000.0,1.05273994918525,0.39281953168032,0.724637997598881,0.2804256993702094,5306763000.0,-1092911000.0,-4700065000.0,4233630000.0,1073133000.0,227.068347288727,14.1272,22.6476967198423,18.06788210892889,20.63122338019273,29.0348458078338,26.0479,,,0.3566755598305712,Retail trade,2026-05-15
GRT,Growthpoint Properties Limited,1646.0,-0.6038647342995169,0.0,-3.742690058479532,-11.027027027027026,-3.4604105571847508,-5.020196191575303,26.615384615384617,12.431693989071038,-30.869382612347756,210.56603773584905,2.257413707461543,2.478936789826838,,,,46.58092353439283,11.0,-31.473529411764048,-22.434565849603903,40.31531531531531,34.909909909909906,,,,,,-0.3623188405797101,2150454.0,-50.68450364112319,,,,56206489867.0,25.86075858290051,10.88840378381954,0.260768772214453,4.243765479484208,0.8331161123947534,9.59288362434352,9.66549447579219,31.05888302254284,133442489867.0,9.945035762930392,15.226208337174803,13.996485196874344,1.243,,7.82004830917874,7.820048309178744,84.85126457869218,6.148590947907776,24.0,1.0,66.2095692353555,65.3152481740945,30.8466239379937,38.5079743627962,43.322402742584586,3.36571813820484,7.72964927109123,3.93586227909811,,,,,13418000000.0,-5.4804170188785575,8884000000.0,8764000000.0,5167000000.0,9534000000.0,1.5117,42.31783091696479,154098000000.0,,1809000000.0,72622000000.0,64501000000.0,62692000000.0,81476000000.0,1.24882471457354,1.20449966420416,0.963679555369629,0.0280460768050107,5857000000.0,-287000000.0,-5393000000.0,5813000000.0,46000000.0,3.93091106759504,1.5262,1.71585527820123,,2.567484319302647,2.793062015088023,19.75715,,,0.2731501445929404,Finance,2026-05-15
SHC,Shaftesbury Capital PLC,2834.0,-0.9090909090909092,-4.80349344978166,-8.786610878661088,-13.62389515391649,-9.48578728840626,-14.12121212121212,-16.671567186121727,-19.21322690992018,-60.5731775180857,841.5282392026578,1.4383189280836384,2.537190318750708,,,,35.92472688556798,-219.0,-105.7088235294118,-145.63223575401338,7.534807534807538,9.323178978351388,,,,,,-0.8741258741258742,160773.0,104.3819839060295,,,,56186060143.343285,-12.63693268467544,7.027691518232651,0.2024743689276521,10.748173147779411,0.6224471321431454,21.144996296893748,21.144996296893748,6.81039725777098,89100401476.67662,16.871803929820548,34.65719025584099,34.386900210518135,0.8981333333333333,,3.09597523219814,3.205444055944056,22.23457476375764,7.886347633130451,5.0,4.0,75.2976190476191,48.6819727891156,164.583333333333,144.642857142857,49.48979591836735,6.12266935425815,8.91918463656027,6.89103375634261,,,,,5281024000.0,-0.4795591981252826,3976485333.3333335,2570906666.6666665,7638624000.0,2591114666.6666665,4.032618666666667,28.0539239467255,132045808000.0,,8114634666.666667,29476736000.0,27244874666.666668,19130240000.0,102569072000.0,0.750745156482861,0.750745156482861,0.306863588083557,0.2978407779792319,2613568000.0,10395893333.333334,-7679040000.0,2613568000.0,0.0,2.708174032894945,4.039354666666667,1.340269801993922,,1.318392545775808,1.3287554566159674,45.52997119999999,,,0.8534169482672408,Finance,2026-05-15
QLT,Quilter Plc,3987.0,-1.066997518610422,-3.4624697336561745,-2.9927007299270074,2.0998719590268884,-2.135493372606774,-2.4229074889867843,6.890080428954423,8.696526952125831,25.40986449081968,25.40986449081968,1.399993236154165,2.1972181282606256,,,,42.89683674692802,-195.0,-18.5588235294108,-114.65629053177912,15.850332488060005,24.33941054860486,,,,,,-1.240694789081886,659214.0,29.30810257335705,,,,53869196122.61194,21.05424013384348,20.647475556537596,,0.2729894467310512,1.6377363639285325,0.402929731038824,0.403191246359959,1.1546782766340276,11634476122.611938,0.0553355975172956,1.506286439395223,,1.41456,,3.47298787210584,3.533052109181141,70.94594594594594,0.800591750446054,8.0,3.0,99.455360956856,3.6736437419906,3.44938060657839,1.28150363092695,65.8158906450235,0.172674293114613,8.3073727933541,7.011393514461,,,,,210253013333.3333,62.22550730997513,209107893333.3333,7723946666.666667,2694400000.0,,1.9309866666666664,,1718623040000.0,,48319573333.333336,1685706453333.3333,6084853333.333333,-42234720000.0,32916586666.666668,3.87671232876712,3.87671232876712,0.184856753069577,7.940959409594097,138469706666.66666,-131531626666.66669,-2380053333.333333,138379893333.33334,89813333.33333333,150.24650500086452,1.993856,98.95025590990284,,5.519521328523855,,24.3445776,,,0.4654763942388348,Finance,2026-05-15
PHP,Primary Health Properties PLC,2035.0,-2.3512476007677545,-3.8734057628719887,-4.950957496496964,-11.866608921611087,-8.126410835214447,-6.264394288346384,-16.255144032921812,-59.3,-59.3,-59.3,1.5426238982105631,2.209744305169213,,,,40.41195157466428,-182.0,-30.9441176470591,-185.35547041294885,17.21011015128663,18.33975434845445,,,,,,-1.5355086372360844,53036.0,512.5664125664126,,,,53579412187.44776,59.86198329644712,13.64946126548951,0.1245811782074469,9.50475790790834,0.9208740378261568,22.710620112463165,22.710620112463165,118.09522458480843,127405972187.44775,21.90832618159233,28.090378618972338,27.95200236961779,1.5941866666666664,,7.64262648008611,7.946593090211132,105.34124629080117,-2.863197873793785,29.0,2.0,89.1891891891892,77.992277992278,46.7181467181467,45.945945945946,40.15444015444015,2.69495997191806,6.0559796437659,2.82744282744283,,,,,5815413333.333333,34.5610541131436,5186720000.0,4535573333.333333,2671946666.6666665,4558026666.666667,1.4909013333333334,102.19989669306064,135618133333.33331,,449066666.6666667,78272320000.0,74275626666.66667,73826560000.0,57345813333.333336,0.5,0.5,1.29522317932655,0.0060459492140266,2335146666.6666665,-10418346666.666666,8442453333.333333,2335146666.6666665,0.0,2.231525456905734,1.5133546666666666,0.89605655412431,,1.7404175378183715,1.749033466223413,22.098570666666667,,,0.7637188887800889,Finance,2026-05-15
EXX,Exxaro Resources Limited,21007.0,-0.910377358490566,-4.513636363636364,-7.27023925134634,10.621379673512376,16.060773480662984,15.423076923076923,40.9771156298235,31.93694259515136,193.23003908431045,1871.377627627628,2.232922942314282,2.757509907336986,,,,42.764327890107694,-979.0,-256.25000000003274,-41.35814310378017,20.078672823670264,30.11032807254064,,,,,,2.25,260343.0,-64.52077569876941,,,,49638407715.0,33.17267197215071,6.609820178405676,,1.1987750586139618,0.8787228229963105,4.1930449190895365,7.409100280467025,2.079176811504634,54199407715.0,1.297536753130162,7.3780843608766675,5.12281736436673,18.43,10.0,8.06132075471698,8.693396226415095,57.9897109953904,10.890493381468104,24.0,1.0,17.5863637451821,17.5863637451821,18.5822699959302,18.1082569246606,15.915347968686408,7.64326061255217,13.7574798566778,11.675181749425,,,,,41771000000.0,2.5684468999386127,7346000000.0,7346000000.0,7564000000.0,10580000000.0,31.7815,-0.5258298251928802,103210000000.0,32663000000.0,23690000000.0,31960000000.0,12976000000.0,-10714000000.0,71250000000.0,5.09960967993755,4.664012490242,0.231817775792765,1.8256781750924784,11747000000.0,-5234000000.0,-3192000000.0,6648000000.0,5132000000.0,178.148604281524,31.7815,50.0996302337762,28.352970272762786,31.329861555913872,45.12250684203223,239.06287,,,0.2855799265754102,Energy minerals,2026-05-15
MTM,Momentum Group Limited,3651.0,-1.8020441097364173,-4.921875,-3.9210526315789473,-4.748238977302374,-0.1094391244870041,-1.3776337115072934,5.826086956521739,82.55,63.355704697986575,429.1304347826087,2.7417503290249563,3.133965247281456,,,,42.00592506073661,-134.0,30.197058823513544,-96.85133519330196,17.44921389784525,26.866183414352665,,,,,,1.6675632060247445,228292.0,-74.36761695816149,,,,46125130769.0,6.540115490532148,8.159570901776735,0.3528176609403516,0.2545486658952742,1.4029298216154171,7.679077067964212,8.03208011820719,,51638130769.0,0.2619044590746789,,,1.75,1.1,5.37923614846692,5.3792361484669176,43.410314290675466,40.0,7.0,4.0,,7.2330648597107,6.15376032135684,3.06039642125337,3.089306364244994,0.737950969187428,18.4893519227823,15.9351397031638,,,,,197164000000.0,27.795386340508557,,14261000000.0,6034000000.0,,4.4745,23.72459560348404,882707000000.0,69550000000.0,,848828000000.0,5101000000.0,-32396000000.0,33879000000.0,5.31687179879214,,0.152418800609556,,6371000000.0,-894000000.0,-459000000.0,6091000000.0,346000000.0,147.137313432836,4.6072,4.7544776119403,4.545522388059702,,,26.02411,,,0.116529654875865,Finance,2026-05-15
