symbol,description,sector,price,volume_1d,liquidity_value_1d,coverage_score,perf_1m,perf_3m,perf_6m,perf_1y,perf_ytd,revenue_growth_ttm,eps_growth_ttm,roe_ttm,net_margin_ttm,operating_margin_ttm,fcf_margin_ttm,debt_to_equity,vol_1m,momentum_score,fundamental_growth_score,quality_score,risk_score,growth_potential_score_aggressive,rank
AUSTINLAZ,Austin Laz & Co. Plc,Consumer durables,4.2,1146345.0,4814649.0,0.7857142857142857,16.666666666666668,-17.485265225933198,77.96610169491527,103.88349514563106,-9.871244635193133,-68.60132336565577,-337.9040228165306,-1.17734625414712,,,,0.0,2.328201696229448,43.66906474820144,0.45639366027715544,11.926605504587156,69.52438049560351,32.019662492344935,102
LASACO,Lasaco Assurance PLC,Finance,2.0,2996075.0,5992150.0,1.0,0.0,-3.5243546929800944,-16.030457079935893,-8.211430655422474,-5.534264264504393,13.005782364509647,-119.70144072209688,-7.41046209770775,-5.12245839689296,-12.0492728299997,0.772073344246556,0.0,5.018880002342529,26.041666666666664,13.88888888888889,12.348484848484848,67.08333333333334,31.841856060606062,103
NSLTECH,Secure Electronic Technology Plc,Consumer services,0.88,8965805.0,7889908.4,1.0,-9.278350515463917,-40.637632713129406,7.317073170731714,33.33333333333333,15.789473684210526,-3.092704353187102,-75.12953367875645,-5.30239241016787,-4.51787580609427,-4.21813896536232,-0.0721420272514776,0.0872690691185051,8.206503671624128,17.5,27.678571428571427,25.892857142857142,33.33333333333333,31.645833333333332,104
NIDF,Chapel Hill Denham Lists Nigeria Infrastructure Debt Fund Units NGN,Miscellaneous,129.0,20806.0,2683974.0,0.5,2.380952380952381,11.785095320623912,12.173913043478262,15.487914055505817,12.173913043478262,,,,,,,,-1.52655665885959e-16,44.02877697841726,,,90.64748201438849,29.47482014388489,105
TOTAL,TotalEnergies Marketing Nigeria Plc,Retail trade,640.0,7517.0,4810880.0,1.0,0.0,0.0,0.0,-9.21985815602837,0.0,-26.32397772585067,-161.74499674768768,-28.0181755907121,-2.2377963844838,-0.583218674560395,-4.39494321556542,1.79575531720186,-5.551115123125784e-16,28.345323741007196,5.845987884822836,13.227319862313308,54.169997335464956,29.07575738769286,106
CUTIX,Cutix PLC,Producer manufacturing,3.15,8307666.0,26169147.9,1.0,0.0,-18.181818181818183,-8.695652173913052,24.50592885375495,1.6129032258064455,-3.977058809409229,-68.94673123486683,4.57864656307928,1.23269429145478,9.07299146100094,-6.985254283385737,1.18865544806914,5.6623931435716655,24.964028776978417,16.91560866318148,21.489301436876797,19.024780175859313,28.937965904014337,107
CNIF,CORONATION INFRASTRUCTURE Units NGN,,110.0,42226.0,4644860.0,0.5,0.0,0.0,10.0,10.0,10.0,,,,,,,,0.0,36.61870503597122,,,87.41007194244604,26.557553956834532,108
INTBREW,International Breweries PLC,Consumer non-durables,13.0,2686685.0,34926905.0,0.9285714285714286,-10.344827586206897,-13.333333333333334,8.786610878661094,44.124168514412425,-10.034602076124564,11.774261160470196,,10.7392424642847,8.56878888886989,13.3992405811198,13.82986193860255,0.101596987106133,3.336053965494981,10.76923076923077,10.0,40.0,38.84615384615385,25.939560439560438,109
NREIT,Chapel Hill Denham Management Limited,,103.0,36340.0,3743020.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,29.856115107913674,,,87.41007194244604,24.19064748201439,110
OMATEK,Omatek Ventures PLC,Electronic technology,2.03,746611.0,1515620.3299999998,0.5714285714285714,-7.305936073059367,-37.53846153846154,66.39344262295081,217.18749999999997,78.07017543859648,,,,,,,1.64262295081967,4.924191539073313,46.187050359712224,,,19.021449507061018,23.781898290891096,111
INTENEGINS,International Energy Insurance Co. Plc,Finance,2.79,1602068.0,4469769.72,0.5714285714285714,-13.354037267080749,-14.153846153846152,2.5735294117647,48.40425531914895,1.454545454545456,,,,,,,0.291907208338035,3.451261641267888,30.416666666666664,,,57.5,22.110119047619047,112
REGALINS,Regency Alliance Insurance PLC,Finance,1.06,3262140.0,3457868.4000000004,0.5,1.961904800747398,-15.031745863158218,-14.351999835555832,159.53939494609222,-0.8703703061196785,,,,,,,,6.96014866233517,40.00000000000001,,,16.666666666666664,20.666666666666668,113
HMCALL,Haldane McCall Plc,Finance,3.65,311824.0,1138157.5999999999,0.5,-5.194805194805199,-18.708240534521163,-6.410256410256411,-13.711583924349892,-8.750000000000002,,,,,,,,0.7927742358622459,18.750000000000004,,,85.41666666666666,20.104166666666668,114
LEGENDINT,LEGEND INTERNET PLC,Communications,6.0,1194420.0,7166520.0,0.5,-3.0694668820678577,-9.090909090909086,4.5296167247386725,-28.571428571428573,7.1428571428571495,,,,,,,,3.17496110063639,25.89928057553957,,,38.1294964028777,17.87769784172662,115
ALEX,Aluminium Extrusion Industries PLC,Non-energy minerals,9.0,231015.0,2079135.0,0.9285714285714286,-14.69194312796209,-40.637632713129406,25.87412587412587,25.87412587412587,-32.73085182534001,-33.2104036168309,-337.9040228165306,-21.7845281280888,-26.2351183279579,-24.9297141851457,,0.128649001694722,8.881784197001252e-16,0.0,0.0,0.0,75.0,16.785714285714285,116
