symbol,description,price,price_change_1d,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,performance_10_years,perf_all_time,vol_1w,vol_1m,technical_rating_1d,moving_averages_rating_1d,oscillators_rating_1d,rsi_14,momentum_10_1_day,awesome_oscillator_1d,cci_20_1d,stochastic_k_1d,stochastic_d_1d,candlestick_pattern_1d,relative_strength_index_14_1_day.1,momentum_10_1_day.1,awesome_oscillator_1_day.1,commodity_channel_index_20_1_day.1,stochastic_rsi_331414_1_day_k,stochastic_rsi_331414_1_day_d,candlestick_pattern_1_day.1,candlestick_pattern_1_month,candlestick_pattern_1_week,net_income_annual,volume_1d,relative_volume_1d,pe_ratio,eps_diluted_ttm,eps_growth_ttm,net_income_growth_ttm,ebitda_growth_ttm,net_income_growth_annual,total_assets_growth_annual,total_assets_growth_quarterly,fcf_growth_ttm,gross_profit_growth_ttm,debt_to_assets_annual,ebitda_trailing_12_months,volume_1_day.1,volume_1w,volume_1_month,total_assets_growth_qoq,number_of_employees_annual,revenue_growth_ttm,revenue_growth_5_year_cagr,revenue_growth_quarterly_qoq,revenue_growth_annual_yoy,revenue_growth_annual_yoy.1,earnings_per_share_estimate_annual,dividend_payout_ratio_annual,total_current_liabilities_annual,total_current_liabilities_quarterly,pre-market_price,pre-market_change,pre-market_gap,pre-market_volume,gap_1_day,volume_change_1_day,post-market_price,post-market_change,post-market_volume,dividends_per_share_annual,dividends_per_share_quarterly,dividend_yield_trailing_12_months,dividend_yield_indicated,dividend_payout,dividends_per_share_growth_annual_yoy,continuous_dividend_payout,continuous_dividend_growth,gross_margin_ttm,operating_margin_ttm,pretax_margin_trailing_12_months,net_margin_ttm,fcf_margin_ttm,roa_ttm,roe_ttm,roic_ttm,research_and_development_ratio_trailing_12_months,selling_general_and_admin_expenses_ratio_trailing_12_months,recent_fiscal_period_current,fiscal_period_end_date_current,total_revenue_trailing_12_months,gross_profit_trailing_12_months,operating_income_trailing_12_months,net_income_trailing_12_months,total_assets_quarterly,total_current_assets_quarterly,cash_and_short-term_investments_quarterly,total_liabilities_quarterly,total_debt_quarterly,net_debt_quarterly,total_equity_quarterly,current_ratio,quick_ratio,debt_to_equity,cash_to_debt_ratio,cash_flow_from_operating_activities_trailing_12_months,cash_flow_from_investing_activities_trailing_12_months,cash_flow_from_financing_activities_trailing_12_months,free_cash_flow_trailing_12_months,capital_expenditures_trailing_12_months,revenue_per_share,basic_earnings_per_share_trailing_12_months,operating_cash_flow_per_share_trailing_12_months,fcf_per_share,ebit_per_share_trailing_12_months,ebitda_per_share_trailing_12_months,bvps,total_debt_per_share_quarterly,cash_per_share_quarterly,market_cap,sector,liquidity_value_1d,coverage_score,perf_1m_rank,perf_3m_rank,perf_6m_rank,perf_1y_rank,perf_ytd_rank,revenue_growth_ttm_rank,eps_growth_ttm_rank,roe_ttm_rank,net_margin_ttm_rank,operating_margin_ttm_rank,fcf_margin_ttm_rank,debt_to_equity_rank,vol_1m_rank,momentum_score,fundamental_growth_score,quality_score,risk_score,growth_potential_score_aggressive,growth_potential_score_guardrails
UACN,UAC of Nigeria PLC,199.95,-0.0250000000000056,5.236842105263152,90.42857142857142,117.33695652173913,233.25,119.7252747252747,505.9090909090909,1813.397129186603,1014.5253222995976,615.7395914925677,1.7616335813961717,2.180522228949557,,,,79.87008167887353,34.94999999999999,53.264852941176486,89.77250869922537,92.06376679087266,87.61182913779363,,79.87008167887353,34.94999999999999,53.264852941176486,89.77250869922537,32.50341824295126,30.150148696435892,,,,10587170000.0,2584485.0,0.7525130281302937,53.64904749127985,3.727,-14.55754241173774,-14.558467804327908,119.54635404210816,-27.180847694313865,278.54181166646043,263.18146895780933,,126.50965285350242,0.581166571131854,53153292000.0,2584485.0,13643976.0,23587558.0,0.0920387819478813,2946.0,124.61713666944914,33.148595811427974,4.054754936122307,72.9162787171873,72.9162787171873,17.68,27.6380520700901,294596180000.0,282754339000.0,,,,,-0.375,-60.80230689128109,,,,1.0,,0.11,0.5001250312578145,0.0,354.54545454545456,19.0,1.0,24.3515672860112,8.38150831758089,4.43542150028165,2.27880087272935,5.967786765536158,2.86179792106772,14.8152799224225,6.87440501158384,,16.12467641910277,,,478570819000.0,116539495000.0,40111453000.0,10905676000.0,597607622000.0,294616446000.0,77562352000.0,513444351000.0,346727037000.0,269164685000.0,83950270000.0,1.04195198928495,0.371593682245845,4.26606029846559,0.2236985978108191,35469717000.0,-162516291000.0,158276798000.0,28560086000.0,7121890000.0,163.550659710498,3.727,12.1217077698477,9.760354625150198,13.708012147093845,18.165035616985158,27.77581,118.49330002884354,26.506785066428996,585080051666.0,Consumer non-durables,516767775.75,1.0,100.0,100.0,92.3076923076923,100.0,76.92307692307693,100.0,0.0,22.22222222222222,9.090909090909092,9.090909090909092,20.0,20.0,30.76923076923077,93.84615384615385,50.0,15.101010101010102,25.384615384615387,62.6497668997669,53.5444832944833
JBERGER,Julius Berger Nigeria Plc,315.0,0.0,0.0,5.351170568561873,26.151381657989592,127.93053545586108,106.01700457815564,129.92700729927006,1415.151515151515,745.666257086784,1112.1216785461006,1.7763568394002505e-15,0.390189520624302,,,,84.28612450437183,0.0,15.630882352941,60.606060606062016,100.0,100.0,,84.28612450437183,0.0,15.630882352941,60.606060606062016,100.0,100.0,,,,29907784000.0,101910.0,0.2423015580910318,17.006343636118235,18.5225,240.3057193775377,240.30702262554212,-182.28514801875565,95.99160587866348,5.633180338713462,1.476688217498837,,55.097886445574105,0.0451305097031128,-5318303000.0,101910.0,519362.0,1360238.0,-0.9805391134953516,8859.0,19.0705922687868,25.737359183450103,-19.208206202446892,34.08607262388813,34.08607262388813,13.3,22.7365132353256,161450197000.0,195495307000.0,,,,,0.0,6.168415130900415,,,,4.25,,1.03174603174603,1.3492063492063493,0.0,30.76923076923077,9.0,3.0,15.9463329984137,-1.43109398050191,6.58080260104715,3.91138269442057,6.424973452203226,2.78984339035824,9.25119081813628,8.43525503472674,,17.230373230434378,,,757686228000.0,120823169000.0,-10843202000.0,29636008000.0,1070067949000.0,607033063000.0,152717083000.0,782976812000.0,47082426000.0,-105634657000.0,287091138000.0,3.10510299359769,2.63110797846416,0.164278011945041,3.243611172457426,76655784000.0,-18642940000.0,-12608519000.0,48681139000.0,29788614000.0,473.5538925,18.5225,47.909865,30.425711875,-6.77700125,-3.323939375,179.12632,29.42651625,95.448176875,504000000000.0,Industrial services,32101650.0,1.0,56.11510791366906,74.10071942446042,74.82014388489209,56.83453237410072,76.97841726618705,48.717948717948715,93.20388349514563,25.688073394495415,25.64102564102564,15.384615384615385,40.816326530612244,60.18518518518518,67.62589928057554,67.76978417266187,70.96091610654717,26.88251023768717,63.905542232880364,65.43063005133692,60.9891339641561
NAHCO,Nigerian Aviation Handling Co. Plc,205.0,-5.529953917050691,0.5148320666830162,23.275829668884136,60.46966731898239,136.29421511418488,116.93121693121694,216.6023166023166,12976.416992598486,6757.146190623821,4134.080954921489,-3.469446951953614e-16,0.5512275627734855,,,,55.622073692886175,-20.75,24.191727941176453,-49.4206007567462,51.4567458538772,61.01897504855821,,55.622073692886175,-20.75,24.191727941176453,-49.4206007567462,20.852841572462378,27.80378876328317,,,,17514298000.0,1613454.0,0.651047870511836,25.06541461863889,8.1786,16.877215045158326,16.875956109041578,12.634519833936103,36.141650824294366,17.393798337013973,9.811550918849065,,-1.2668463703784427,0.144153965343222,27392214000.0,1613454.0,7292355.0,20474685.0,12.442623819568514,,3.26505106374516,55.991038895389565,-5.593505129997628,22.926924463797103,22.926924463797103,,69.5521951467671,24790436000.0,25668884000.0,205.0,-5.529953917050691,-5.529953917050691,1010000.0,-5.529953917050691,124.43032925309512,,,,5.46875,,2.39516129032258,2.5201612903225805,0.0,5.218855218855223,17.0,5.0,58.2176649141704,37.8291135705221,38.158170100186,28.1805274869416,,30.7684251523619,66.3985626410072,55.3671564829811,,20.38855134364827,,,64646643000.0,37635766000.0,24455252000.0,18217765000.0,61978128000.0,32689644000.0,15167229000.0,31446045000.0,6840893000.0,-8326335999.999999,30532083000.0,1.27351247525993,1.22852134903878,0.224184949938236,2.217141680187075,27741579000.0,-4280114000.0,-17527236000.0,,877207000.0,29.0220545802853,8.1786,12.4541288227649,,10.978785987675034,12.297287111766252,13.69899,3.071107188410253,6.809079751746512,483367500000.0,Transportation,330758070.0,0.9285714285714286,83.33333333333334,83.33333333333334,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,40.0,100.0,100.0,100.0,,40.0,83.33333333333334,73.33333333333333,36.666666666666664,100.0,61.66666666666667,67.11904761904762,71.03571428571429
CUSTODIAN,Custodian Investment Plc,81.25,0.0,-9.521158129175944,15.24822695035461,47.99635701275046,105.69620253164555,88.95348837209302,350.1385041551246,1277.1186440677964,2055.1724137931037,2055.1724137931037,0.0369913686806428,0.3238374407272797,,,,49.514144400217454,-5.900000000000006,5.723382352941101,-13.548108730044852,32.44571853267507,58.43214277300192,,49.514144400217454,-5.900000000000006,5.723382352941101,-13.548108730044852,3.794004300955656e-14,32.55726259931624,,,,65839136000.0,892878.0,0.4280792995569852,5.252847851666042,15.4678,73.67646893702069,73.67564713621947,,21.930636965376262,154.37846531605126,156.55728850983016,61.58016238259184,,0.175311095220547,,892878.0,4725561.0,16137316.0,4.698528084768772,916.0,28.353930704596248,32.339332659273,65.90961621292504,41.2256951916629,41.2256951916629,,24.5676100628931,393402974000.0,479205735000.0,,,,,0.0,-43.4029789440456,,,,2.75,,1.66153846153846,3.3846153846153846,0.0,120.0,19.0,4.0,,30.7672200563689,34.1713912341854,37.2893846732887,46.70446919087432,11.8103860079712,52.007279674225,38.100552450936,,,,,243981591000.0,,75066353000.0,90979234000.0,1108570246000.0,255460271000.0,,856704650000.0,136842132000.00002,-57209990000.0,251865596000.0,0.533091013612348,,0.6338227085717241,,118723984000.0,410396000.00000095,3292524000.0,113950307000.0,6930685000.0,41.4803042095825,15.4678,20.1847481734538,19.37315589984539,,,36.70599,23.265088324011465,,477901431274.0,Finance,72546337.5,1.0,77.08333333333334,85.41666666666666,87.5,91.66666666666666,85.41666666666666,55.00000000000001,83.33333333333334,97.5,72.5,55.00000000000001,69.6969696969697,32.5,87.5,85.41666666666666,69.16666666666667,73.67424242424242,60.0,77.69696969696969,76.06439393939394
NGXGROUP,Nigerian Exchange Group PLC,151.5,0.3311258278145695,1.0,-13.57672561323446,80.35714285714286,284.03041825095056,172.97297297297297,461.1111111111111,1038.0281690140846,1038.0281690140846,1038.0281690140846,0.2758241391953592,1.0659159998237586,,,,50.560070411458426,-8.5,4.506176470588201,-97.16312056737544,12.599881851817235,26.4221828394946,,50.560070411458426,-8.5,4.506176470588201,-97.16312056737544,4.423500332234801,16.65909254141375,,,,10479282000.0,39903755.0,3.604335229694637,33.199658142133984,4.5633,15.752225858001676,15.752406815582246,58.48337977769704,5.633642668916037,4.42278465928563,9.200874071591503,0.378545321013467,31.34383315008177,0.0,15093862000.0,39903755.0,122495336.0,141158205.0,7.430201810939111,109.0,24.843033732796545,,-10.86712235925036,33.34871796794826,33.34871796794826,,63.1136044880785,13194970000.0,15321911000.0,,,,,0.3311258278145695,509.1528617270824,,,,2.25,,1.47540983606557,1.490066225165563,0.0,50.0,3.0,2.0,96.0355194906927,48.2105440566851,46.2758557383935,44.856336805483,27.72451444440227,18.3467340630619,24.5369336312627,23.7471395547803,,,,,29904145000.0,28718601000.0,14416951000.0,13413904000.0,76328907000.0,,7809872000.0,17653036000.0,0.0,-7809872000.0,58675871000.0,0.61366927402202,0.61366927402202,0.0,,10107931000.0,2624871000.0,-11049110000.0,8290779000.0,1894762000.0,10.1732315556335,4.5633,3.43866452665229,,4.904570281117299,5.134851813846472,19.96122,0.0,2.656877040820221,443863467773.0,Finance,6045418882.5,1.0,4.166666666666666,93.75,97.91666666666666,97.91666666666666,95.83333333333334,45.0,61.111111111111114,67.5,87.5,75.0,57.57575757575758,92.5,83.33333333333334,77.91666666666667,53.05555555555556,71.89393939393939,87.91666666666667,72.76325757575758,73.9040404040404
TRANSCORP,Transnational Corporation of Nigeria PLC,43.25,0.5813953488372093,-1.7045454545454546,-7.978723404255319,-15.196078431372548,-4.101995565410203,-4.735682819383257,-2.918069584736245,1128.6931818181818,706.9029850746268,1764.2241379310346,1.4292732405381965,2.725670822442315,,,,37.97695168991696,-3.75,-3.100294117647003,-71.90412782955926,35.626102292768984,37.95530812839581,,37.97695168991696,-3.75,-3.100294117647003,-71.90412782955926,33.62856846500704,32.73762615716297,,,,85788771000.0,2236975.0,0.5021040572346663,4.981743206975593,8.6817,90.96608156262371,90.96395720782898,25.27541285848932,66.68390587779317,33.367690430282515,29.96568857237256,,26.421373096084437,0.0752869501343025,215618645000.0,2236975.0,19789872.0,36605879.0,7.685485512557613,2446.0,13.496935378323588,48.530889639327725,-4.25901343136363,33.39529111965891,33.39529111965891,9.35,23.6907878371495,502450080000.0,517285104000.0,,,,,0.0,-77.18193899175888,,,,2.0,,4.65116279069767,4.624277456647398,0.0,100.0,9.0,5.0,52.8848218703488,37.8589140491771,34.3936677636611,16.7861524044654,17.814307469530252,9.23858600526987,39.0282236508297,30.7706242843674,,12.170642141311877,,,525571792000.0,277947706000.0,198975773000.0,88223282000.0,1079377519000.0,640899636000.0,31419679000.0,686574845000.0,75568415000.0,44148736000.0,392802674000.0,1.23896789419245,1.22521181472104,0.298169243481139,0.415777927855176,114308800000.0,-31445286000.0,-69746034000.0,93626975000.0,20894887000.0,51.7193362958741,8.6817,11.2486540540551,9.213441588947372,19.580379075059845,21.218134957318437,24.94011,7.436373732803332,3.09188006138163,439506415527.0,Utilities,96749168.75,1.0,15.827338129496402,22.302158273381295,14.388489208633093,10.79136690647482,15.107913669064748,35.8974358974359,78.64077669902912,70.64220183486239,64.95726495726495,81.19658119658119,63.26530612244898,49.074074074074076,40.28776978417266,15.683453237410072,57.26910629823251,70.01533852778938,44.68092192912337,47.64033349464402,52.444112805226496
PZ,PZ Cussons Nigeria PLC,105.3,-3.394495412844039,8.556701030927833,38.46153846153846,53.05232558139535,159.04059040590408,134.0,226.00619195046443,1944.6601941747567,355.8441558441557,263.1034482758621,1.456306181076823,2.215725115044667,,,,66.99400725293712,-0.25,16.82647058823528,59.93018097825363,92.82160625444207,93.51826443465808,,66.99400725293712,-0.25,16.82647058823528,59.93018097825363,41.77820071316826,48.97600002123559,,,,9207630000.0,1411502.0,0.5105807075933209,12.948047955733168,8.1325,14.99250586804673,14.992615882776922,58.32391147593125,,7.5402260267982815,-1.050870262894414,-96.0874687122012,19.383720318084173,0.422013877118857,33431351000.000004,1411502.0,13903340.0,24938675.0,-2.09455985418688,867.0,30.30526165847597,25.985731808104084,0.6235111996198704,39.66193830147367,39.66193830147367,10.17,0.0,185363641000.0,153257296000.0,105.3,-3.394495412844039,-9.174311926605505,1061633.0,-9.174311926605505,-15.50705715662494,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,27.2365610021662,12.1466093637874,27.4362423949547,12.640722657707,2.5072005559420982,18.284917457886,430.67075332243195,95.5720605912848,,15.08995163837876,,,255442429000.0,69573733000.0,31027594000.0,32289769000.0,175659590000.0,139042147000.0,57950229000.0,153887090000.0,33845445000.0,-24104784000.0,21772500000.0,0.907246510469557,0.537134499619516,1.55903932196017,1.712201715770025,12034471000.0,27341427000.0,-36633139000.0,6404454000.0,5630017000.0,64.3354349274823,8.1325,3.03098795661379,1.6130183821696027,7.814573963134918,8.419981422891652,5.46765,8.524274659121646,14.595277697043024,432781998535.0,Consumer non-durables,148631160.6,1.0,69.23076923076923,76.92307692307693,84.61538461538461,69.23076923076923,84.61538461538461,50.0,12.5,100.0,72.72727272727273,36.36363636363637,10.0,30.0,23.076923076923077,76.92307692307693,31.25,54.77272727272728,26.53846153846154,57.167832167832174,54.71722027972029
JAIZBANK,Jaiz Bank PLC,9.05,0.5555555555555635,-4.232804232804218,-7.179487179487173,9.696969696969706,96.73913043478264,96.73913043478264,182.8125,1542.6311909635176,701.6042714435786,701.6042714435786,5.06921140939597,7.261684921969268,,,,47.11057603683805,-0.2300000000000004,-0.3321470588235318,5.239030779305835,53.36700336700335,56.73400673400673,,47.11057603683805,-0.2300000000000004,-0.3321470588235318,5.239030779305835,71.84556849782405,74.61701418625479,,,,31042821000.0,7503427.0,0.4023336403917503,13.218970736629668,0.6937,-2.433192686357241,25.930644818560207,,32.18569755535316,19.059010613087224,19.059010613087224,-145.42041523383008,,0.0180501521028556,,7503427.0,59229151.0,168451045.0,-4.223909596175506,,27.68448547148595,39.75199737610063,-11.297522529084096,25.33512019350987,25.33512019350987,,,1047758539000.0,1047758539000.0,9.0,0.0,0.2222222222222175,2719723.0,0.2222222222222175,-36.817829555837726,,,,,,1.55555555555556,0.7777777777777778,0.0,,6.0,1.0,,41.399027932336175,29.9905527354294,39.828655426070334,-28.28753176492852,2.61288087005806,44.2451500792771,32.3629378398159,,,,,104681095000.0,,32149133000.0,30929633000.0,1286726664000.0,217964142000.0,,1218382155000.0,23225612000.0,-191314298000.0,68344508000.0,0.208028981761417,,0.339831431663829,,-19971759000.0,-199436573000.0,227332147000.0,-29611698000.0,9702859000.0,1.7415958951192707,0.6937,,,,,1.53275,0.520877307573003,4.811454298287355,419053500000.0,Finance,67906014.35000001,1.0,22.916666666666664,70.83333333333334,81.25,85.41666666666666,87.5,52.5,50.0,90.0,75.0,72.5,15.151515151515152,50.0,12.5,69.58333333333333,51.25,63.16287878787879,31.25,62.328598484848484,60.68655303030303
STERLINGNG,Sterling Financial Holdings Company Limited,7.55,-3.821656050955412,0.0,0.0,-1.9480519480519527,2.721088435374152,2.02702702702702,25.83333333333333,411.39822655765096,411.39822655765096,411.39822655765096,5.101192150387984,5.832616150282692,,,,43.95658953083314,-0.1000000000000005,-0.1522058823529404,-87.41442864665751,36.66666666666664,35.39411206077872,,43.95658953083314,-0.1000000000000005,-0.1522058823529404,-87.41442864665751,35.626853969407136,37.96434104532136,,,,78634000000.0,8158369.0,0.203916779212615,,,,80.03938089568642,37.08320405891264,80.04350314825415,10.70080238513357,10.70080238513357,-306.2292102465622,54.34490580420848,0.0662361424101673,150224000000.0,8158369.0,174783450.0,377303690.0,-4.169750247093776,,53.7275460148287,,5.047048104677248,52.295438364524,52.295438364524,,,175298000000.0,175298000000.0,7.85,0.0,0.0,5604422.0,0.0,-65.51395612318467,,,,,,2.3841059602649,0.0,0.0,,1.0,0.0,69.2992708042024,29.6394926099533,18.935090304242,16.410870735749,-50.20348194123859,2.10733205983307,21.5670490465644,12.2105518149519,,,,,479158000000.0,332053000000.0,142020000000.0,78634000000.0,3920956000000.0,,761373000000.0,3496910000000.0,259709000000.0,-501664000000.0,424046000000.0,7.02646921242684,,0.612454780849248,2.931638872738334,-205260000000.0,-556737000000.0,592221000000.0,-240554000000.0,36187000000.0,9.19336147352264,1.5995,,,2.724865694551036,2.882271680736761,8.13596,4.982904834996162,14.608077513430544,409118537022.0,Finance,61595685.949999996,0.9285714285714286,48.95833333333333,50.0,41.66666666666667,27.083333333333332,45.83333333333333,85.0,,57.49999999999999,47.5,52.5,9.090909090909092,35.0,33.33333333333333,42.708333333333336,85.0,41.64772727272727,34.166666666666664,59.39745670995671,56.74972943722944
FIDSON,Fidson Healthcare Ltd.,124.6,9.97352162400706,20.97087378640776,24.599999999999994,59.74358974358973,211.5,128.62385321100916,360.5220605220605,2562.395824788987,6897.63130180434,19918.526937819915,6.106226635438361e-16,0.0317460317460309,,,,87.4662976406103,25.89999999999999,8.702058823529384,387.5809425790149,100.0,100.00000000000004,,87.4662976406103,25.89999999999999,8.702058823529384,387.5809425790149,100.0,100.0,,,,9883576000.0,1893370.0,1.811815821515611,27.894065235398152,4.4669,31.54190470581306,32.83063434553716,32.329845109258635,124.6796291126729,9.243621338926935,16.431645199135968,,35.10492401232521,0.419223555153846,29751817000.0,1893370.0,4978073.0,10492818.0,16.73592637527257,732.0,26.243323778627012,45.471710350415925,63.97992299951908,41.421389967810526,41.421389967810526,,36.4236802486523,41449966000.0,49920986000.0,,,,,9.97352162400706,24.03999164056527,,,,1.5,,1.32391879964696,1.2038523274478332,0.0,53.846153846153854,18.0,6.0,41.8995560482913,21.5732829840852,12.5125123267718,8.38338290361909,7.370869455621522,12.1883639592231,34.2456640850983,29.1159632359858,,20.49201076111426,,,126647108000.0,53064576000.0,27321939000.0,10617312000.0,93723702000.0,58356383000.0,2466664000.0,58486654000.0,27155480000.0,24688816000.0,35029781000.0,1.16897496776206,0.569008312456008,0.7752112409723599,0.0908348517499966,20750791000.0,-11766542000.0,-15402012000.0,9334993000.0,11862649000.0,52.7696343798539,4.4669,8.64616390737295,3.889580862347807,11.384142554433,12.39659183710948,14.59574,11.314784629819073,1.0277767844327566,357445667644.0,Health technology,235913902.0,1.0,80.0,100.0,60.0,80.0,100.0,25.0,0.0,25.0,25.0,75.0,66.66666666666666,50.0,60.0,84.0,12.5,47.916666666666664,55.0,55.8375,54.354166666666664
MECURE,Mecure Industries PLC,86.9,8.82905447714466,37.93650793650794,28.550295857988186,-16.442307692307686,213.71841155234657,33.28220858895706,682.882882882883,2835.8108108108117,2835.8108108108117,2835.8108108108117,1.7658108954289344,2.672980682387057,,,,82.67784309014175,28.800000000000004,14.782205882352926,179.6894178762898,100.0,100.0,,82.67784309014175,28.800000000000004,14.782205882352926,179.6894178762898,100.0,100.0,,,,6462593000.0,1091060.0,0.6182063019465175,48.045557582794274,1.8087,220.69148936170217,220.6999423733321,85.68863596439266,177.5223249272655,49.45520146418482,36.34074253824167,-109.5307273177364,77.72709962845167,0.675137347360522,23635586000.0,1091060.0,2863109.0,11834142.0,-0.8164784450215172,195.0,65.01494258573605,,13.94843697615462,68.80135417448598,68.80135417448598,,19.8068828918049,32720299000.0,32075654000.0,,,,,0.0,266.3365006883121,,,,0.32,,0.400751408891672,0.3682393555811277,0.0,113.33333333333336,3.0,1.0,34.4918706025896,20.9293272534613,10.0417896093134,8.55634104943136,-15.295981003228556,10.268441146534,40.5416113198463,16.218696557896,,12.918201965233417,,,84553315000.0,29164020000.0,17696440000.0,7234670000.0,81288903000.0,36883556000.0,1084709000.0,60126520000.0,53172176000.0,52087467000.0,21162383000.0,1.14989256337532,0.624817127657007,2.51257979784224,0.0203999362373283,332306999.999999,-13265566000.0,12431030000.0,-12933259000.0,13265566000.0,21.13832875,1.8087,0.0830767499999997,-3.23331475,4.42411,5.9088965,5.2906,13.293044,0.27117725,347600006104.0,Health technology,94813114.0,1.0,100.0,20.0,80.0,100.0,20.0,100.0,100.0,75.0,50.0,50.0,0.0,25.0,20.0,64.0,100.0,43.75,22.5,71.2125,65.3125
BETAGLAS,Beta Glass Plc.,570.0,0.0,0.0,14.343029087261783,38.3495145631068,54.054054054054056,54.054054054054056,193.36078229541943,1166.6671809335423,1482.2351742204703,5281.591670882246,0.0,-2.6945112807652553e-15,,,,75.16358292624018,25.0,47.45588235294144,55.49892400045267,71.85929648241209,71.85929648241208,,75.16358292624018,25.0,47.45588235294144,55.49892400045267,3.8610297873864564e-14,3.217524822822046e-14,,,,33245317000.000004,528345.0,1.3355036262546296,10.92156971697806,52.1903,41.15405420024884,41.15397234100849,25.528283115034128,143.9695585840581,35.65781341748156,32.230849581872704,-120.2944232661092,16.571071135401077,0.218712633484568,50789017000.0,528345.0,1335114.0,3277698.0,3.004081376913544,805.0,8.227605695707863,42.21164995545186,8.054852768235238,26.826238849906886,26.826238849906886,,12.9935753988306,40462960000.0,39706410000.0,,,,,0.0,171.4026670502178,,,,7.2,,0.517543859649123,1.263157894736842,0.0,144.0677966101695,15.0,5.0,34.4897094881275,28.5880815868681,32.5299853568401,21.5210663237418,-2.268565023041329,18.7374497288273,35.0047825738263,27.0167745888728,,6.156045528513755,,,145496601000.0,50181355000.0,41594687000.0,31312420000.0,190304486000.0,122855923000.0,12966026000.0,86188446000.0,37546721000.0,24580695000.0,104116040000.0,3.0941080545937,2.45929785644182,0.360623790532179,0.3453304484298375,34151390000.0,-36891400000.0,9701426000.0,-3300685000.0,37452075000.0,242.50807712437,52.1903,56.9222089251724,-5.501453415693556,69.3284069430601,84.65315867899182,173.53645,62.58141461349476,21.61126797185174,341980830688.0,Process industries,301156650.0,1.0,37.5,68.75,43.75,43.75,31.25,40.0,50.0,50.0,86.66666666666667,86.66666666666667,15.384615384615385,28.57142857142857,100.0,45.0,45.0,59.67948717948719,64.28571428571428,54.63049450549451,57.062728937728934
UCAP,United Capital Plc,18.2,0.8310249307479145,-1.6216216216216257,10.975609756097564,-11.219512195121954,2.247191011235947,-2.412868632707771,0.0,766.6675333341999,2835.4868064545485,4100.004200004199,4.519379103025745,4.333031468568802,,,,54.366202731938856,-0.1999999999999993,0.7454411764706137,48.29474732387228,55.59027777777781,59.849537037037045,,54.366202731938856,-0.1999999999999993,0.7454411764706137,48.29474732387228,52.41310680021663,60.51641876617666,,,,28146560000.0,923568.0,0.0520106076707931,10.222996124248722,1.7803,-25.31358811931032,21.34102713930305,12.99391828782096,16.776929592911507,3.504340752316521,5.239376314000223,613.3538637874261,6.061336096197089,0.775514575679217,217530461000.0,923568.0,42478042.0,157049601.0,2.6800973644381187,256.0,6.38438636444222,76.99847651442468,-44.86519166104733,20.00816106262708,20.00816106262708,,63.9508857197672,1108633667000.0,1194083153000.0,,,,,0.8310249307479145,-87.01029670037796,,,,1.0,,4.70588235294118,5.540166204986149,0.0,24.999999999999996,13.0,3.0,99.3628563204683,84.24993047774413,19.1926082241793,14.2145729195537,126.90173207896338,1.81715450538014,19.6015338475723,6.39987454098289,,,,,225444283000.0,224007879000.0,216094057000.0,32045942000.0,1808542680000.0,,366909873000.0,1643090133000.0,1237633395000.0,870723522000.0,165452547000.0,1.25260865647604,1.25260865647604,7.4802921891556,0.2964608699816152,289314942000.0,-41620135000.0,-196279838000.0,286092700000.0,3319910000.0,12.5246823888889,1.7803,16.0730523333333,,12.005225388888888,12.085025611111112,9.19181,68.75741083333334,20.383881833333334,324899986267.0,Finance,16808937.599999998,1.0,70.83333333333334,37.5,35.41666666666667,15.625,22.916666666666664,15.0,33.33333333333333,42.5,37.5,98.75,93.93939393939394,0.0,52.083333333333336,36.45833333333333,24.166666666666664,68.17234848484848,26.041666666666668,42.8404356060606,46.10558712121212
